	baseMean	log2FoldChange	lfcSE	pvalue	padj
ABHD11	204.387239367239	0.157356614911888	0.279174306409821	0.410227014225721	0.619343170002969
ABHD12	3023.88977707516	-0.0268008657488039	0.154283781097095	0.845563882435421	0.920666350804978
ABHD13	1130.01645893364	-0.081836928363978	0.218309715941723	0.634818738264958	0.797158318221624
ABHD14A	785.210434052399	0.998697276306711	0.384689130561962	0.000243206325623334	0.00206355058144152
ABHD14B	994.618514335925	1.72831765202232	0.324860879817187	4.35122256807873e-09	1.23916412030806e-07
ABHD15	550.321729288612	-0.21065902542207	0.203941380429136	0.20539654891707	0.39859982444525
ABHD16A	3848.00834537127	-0.571110016507529	0.158491780690105	3.89742604135604e-05	0.000432819418276908
ABHD16B	82.8142939333236	0.358783047556487	0.412399411685984	0.112722747639041	0.263828064474167
ABHD2	2248.13439816234	-0.207523864922389	0.179319916494811	0.175579877508874	0.35905828353476
ABHD3	212.425631468124	-0.913612799709121	0.392141851718438	0.000642627146698455	0.00468791285747652
ABHD4	3825.1725377434	0.0599751270505054	0.173036370163151	0.688471520510388	0.829915591340636
ABHD5	706.702860382239	-0.59650786309379	0.225140906200043	0.000847392882246904	0.00587104143192557
ABHD6	1767.33452879245	-0.102252004445116	0.178048608036182	0.502647921033573	0.696851662350776
ABHD8	1042.79620507548	0.234807028748215	0.224671527591011	0.181573003814652	0.367767594280755
ABI1	2769.80354880015	-0.478688556176262	0.196243884104746	0.0032082228574788	0.0176521973580599
ABI2	2657.37664324249	0.27820873750681	0.153011990803503	0.0412556444304119	0.129895117417571
ABI3	2261.24318162272	-1.13848239540716	0.18581414768791	2.25267439283716e-11	9.47756604067984e-10
ABI3BP	9.03370506158947	-0.0537525220101059	0.582387222940456	0.74788402018999	0.864748660342561
ABL1	3185.28216261201	0.264815867886382	0.149371891253549	0.0478581010109348	0.145250737591402
ABL2	1277.49376823285	-0.745778848098444	0.239319638648017	8.26038128150799e-05	0.000825800931272651
ABLIM1	4075.26923786729	0.870260925481877	0.181124012875561	3.48252125943061e-08	8.29018650578302e-07
ABLIM2	91.212097345341	-0.0435240941986986	0.341961060915349	0.822257725274112	0.907878904963027
ABLIM3	902.894821726026	-0.111720140601089	0.192011938241399	0.485654785390567	0.682327334680089
ABR	3615.41458039444	-0.428606806519494	0.159056567245974	0.00215907001895528	0.0128054553168531
ABRACL	4864.17204814252	0.0319602953887308	0.147761991377649	0.810211144918075	0.901737448775469
ABT1	2855.1058977895	-0.12995228407606	0.143066335098614	0.316217374036799	0.529538618426703
ABTB1	313.349889540448	0.298647948886689	0.313732909533627	0.143800052358802	0.311973754346265
ABTB2	672.95363183462	-0.232200107577499	0.245462401847085	0.205932461259457	0.399083698232564
ACAA1	2655.88188185158	0.127699778085635	0.162499486840403	0.371769507905114	0.582631348985665
ACAA2	3435.77170070753	0.579472999073749	0.157529240309224	2.74377601633178e-05	0.000321631521914447
ACACA	1819.30299188488	-0.5659944149611	0.205096145665236	0.000734938276730663	0.0052323161063434
ACACB	20.6416311269333	0.120715033860807	0.524872133292178	0.52529849187814	0.715083753459919
ACAD10	513.628850579046	0.726189712692805	0.2735558725605	0.00042409776688254	0.00330950248371838
ACAD11	156.441554951746	-0.121441071489113	0.284700825503434	0.525045479818937	0.714809204414754
ACAD8	867.267995165825	0.326575174608328	0.215056032950279	0.0576220161004883	0.16594722532714
ACAD9	1877.37436852553	0.0439188144007853	0.153387765777945	0.748496356782286	0.864882199182718
ACADM	821.975152256783	0.182355379860251	0.195869111240274	0.261149859146425	0.468850110748314
ACADS	1234.1020562451	0.78442023609791	0.313988194298266	0.000550554052952391	0.00412871068466074
ACADSB	362.314639919385	0.340481860230243	0.253803816940035	0.0706717796078484	0.190895538522767
ACADVL	8869.6008936445	-0.148482736029024	0.156328687437836	0.285007384078511	0.494313556794512
ACAN	11.8072188417999	-3.21149353177073	2.50236691727396	0.000183787279577104	0.00163436887317417
ACAP2	1479.68808531285	-0.416189702925085	0.207388372247861	0.0134716488556737	0.0551945224960613
ACAP3	2726.33109374526	-0.448481669069845	0.197196005819889	0.00592285016223421	0.0289014000552386
ACAT1	2443.32070620427	-0.100592681121917	0.153109536246662	0.461991465033816	0.6623839075661
ACAT2	5763.87499884929	-2.03271906209746	0.226193813435634	1.04465007928799e-20	1.58128228306137e-18
ACBD3	1143.45722069898	-0.147023549159494	0.211337805920705	0.385998235397395	0.595547465781534
ACBD4	133.548437299262	1.13179945074984	0.468971773632925	0.000353152425186149	0.00283670521519757
ACBD5	750.486760912284	-0.197701013045512	0.204555911386226	0.235413439967223	0.436824459025124
ACBD6	1910.80142854527	0.289214794745225	0.175656689156143	0.0552585694130863	0.160888738792942
ACBD7	36.2898662521592	0.225885306776891	0.484403386709343	0.286690888965118	0.495895829055799
ACCS	137.362872146556	0.802726108575057	0.473474178804902	0.00466951682458241	0.0238673446622171
ACD	811.760703156809	0.135924229070341	0.189709813193834	0.392722436290594	0.602384915495409
ACE	813.615578391486	1.11497335781293	0.239678350012804	7.0411531040819e-08	1.61010013345558e-06
ACER2	372.044522744889	-0.109722172874944	0.274031515580226	0.561199699210563	0.741697543058394
ACER3	352.374791071388	0.313381178961362	0.265141826993236	0.102166306427265	0.247223467328691
ACHE	197.44660931408	-0.162468945980513	0.313560418840311	0.409394564808528	0.618798180971877
ACIN1	1307.32961934438	0.0177009685014309	0.211383017452595	0.916740788882407	0.96017841651447
ACLY	13683.3444366145	-0.810856562512348	0.194449128479161	8.87920828170676e-07	1.58528018629549e-05
ACN9	483.277413770238	0.32748407516831	0.25099266140405	0.0800658713584297	0.207479963628115
ACO1	2543.30237554787	-0.338003082900157	0.165669821634596	0.0193175216751918	0.0730227488731597
ACO2	9362.91493056179	-0.0256669920872844	0.136927874801445	0.837603878677946	0.916010021554035
ACOT1	262.019666427898	0.262687124810934	0.281424048436181	0.178062691674675	0.362379870835363
ACOT11	248.585234542976	0.335160343541565	0.30824643045382	0.101795579549661	0.246497172806222
ACOT13	1361.17240312632	0.21227992952943	0.16929297868745	0.149159547820006	0.320505456402006
ACOT2	1020.6651167093	0.737904399965628	0.244445728138192	0.000120608931771831	0.00114414167837501
ACOT7	4682.19664040142	-1.30281498512983	0.159417331474923	1.49387869776415e-17	1.54482479910377e-15
ACOT8	1290.14665223779	-0.0737881756678645	0.180029404542299	0.63113754765797	0.794469989034158
ACOT9	2593.49086188184	-0.111070101690787	0.143310677799692	0.392372331258565	0.601980509541344
ACOX1	1572.60941382916	0.00277529787955413	0.170479768044474	0.985043787295751	0.992926854218518
ACOX2	12.8183880348166	0.214911197869289	0.632174949328904	0.272446870748009	0.481797275303851
ACOX3	1644.91485810956	0.103586698155297	0.167202508875338	0.477985228842131	0.675778913386346
ACP1	3225.13875176517	-0.0185587130118896	0.150802769576243	0.890826052218496	0.945191893576745
ACP2	3161.99324255589	1.22257185533014	0.214282336764047	3.38856295371149e-10	1.17972819233466e-08
ACP5	920.530972141102	-0.231066220417669	0.450388561424963	0.277419176536732	0.486627969826242
ACP6	311.299765043536	1.00541916390865	0.365078348787957	0.000145254068687986	0.00133430617450454
ACPL2	31.7711621545876	0.121669802201787	0.431460310731351	0.539198952857949	0.725776591677923
ACPP	2.00931495526232	0.0284112574050103	0.678923061074936	0.823969101258801	NA
ACR	24.3718659096544	-0.00236292974753995	0.476285894032067	0.989859386306422	0.994811333418521
ACRBP	56.7192383158123	0.424194036428458	0.49638302388752	0.0827625447351523	0.212618835982346
ACRC	7.33707185658478	-0.452946974896439	0.933288458491982	0.0535235805876897	0.15735051367198
ACSBG1	12.9979819507801	-0.00539173784886628	0.491937647454851	0.976589360468831	0.989461469791819
ACSF2	235.043115036745	1.90210825425086	0.523155605167978	4.99725193454588e-06	7.26427248856847e-05
ACSF3	1195.83176159121	-0.00891402947556785	0.191778669554832	0.955589592472096	0.97789082087949
ACSL1	541.168429171689	-1.48429438783873	0.294813180612547	1.77822977963562e-08	4.51891020277477e-07
ACSL3	3594.48570067581	0.0399050811825436	0.163525036660702	0.781228989104264	0.884666857189516
ACSL4	2352.2130178789	-1.50582262221057	0.337277028183417	2.45593042912514e-07	4.89989787335196e-06
ACSL5	118.803616838041	-0.463536263299688	0.49002656963987	0.0629278113035651	0.176600871955677
ACSL6	16.6765424920422	-0.0519759003361677	0.455604105773782	0.784512390077497	0.885916278318133
ACSM1	7.3011078661443	1.02149066060631	1.60419338574468	0.00539738479574476	0.0267297228540333
ACSM2B	7.81197799081479	-0.00694485322591413	0.602582923766854	0.96476344749639	0.983118379177135
ACSM3	113.774333927952	3.42294867635918	0.779571404937236	6.59398815105776e-08	1.51032695709918e-06
ACSS1	554.543580491933	0.128790698251439	0.237356181817375	0.47317845040609	0.672190462139672
ACSS2	4055.43916000547	-0.910284714758659	0.186842511454797	2.28904903076854e-08	5.69237442901476e-07
ACSS3	271.250003817186	2.01775613859566	0.353628270719773	4.01887011596754e-10	1.3818959317275e-08
ACTA1	16.0631156135106	0.0323196860003863	0.456846284619472	0.864140902859613	0.92962736293727
ACTA2	1274.7527135585	-0.148135264456181	0.25571766862689	0.424092480661314	0.631992034988534
ACTB	544261.739019096	-0.249409462484993	0.143686342282668	0.0547713908178544	0.159907509424528
ACTC1	14.4004144852647	0.0305632486907429	0.486179235683834	0.8689805920568	0.932816135433824
ACTG1	402163.092363353	-0.394847666082647	0.128149501501695	0.000794900258545491	0.00557390785523892
ACTG2	13.1611146970816	0.019692066145838	0.537810159593184	0.910707538871485	0.956160523697549
ACTL10	98.4310786190193	0.00481207912211725	0.363512000730793	0.980139409531861	0.990237394604494
ACTL6A	2025.70705089879	-0.0927057873625077	0.16270258323186	0.517194362576258	0.708429049871154
ACTN1	9383.69078522599	-0.773410200902492	0.236304232276709	4.14749694839265e-05	0.000457670701294105
ACTN2	4.34602059254997	0.100798816312089	0.665259741991447	0.503369111066647	0.697484326219407
ACTN3	2.66545382785336	-0.0499106755663773	0.634585768658641	0.73866684424403	NA
ACTN4	16221.4978952737	-0.437432525961343	0.14869744605594	0.00096931624782389	0.00656870952174963
ACTR10	3443.84741534348	-0.298096004834401	0.153495027217364	0.0290561721263691	0.0996641017319744
ACTR1A	19008.6528491113	-0.227592098800576	0.129103194666025	0.055901534535199	0.162150545706557
ACTR1B	5059.91200637846	0.573986523384041	0.160617518915585	4.27898633080858e-05	0.000469946085511359
ACTR2	16296.852221048	-0.405258913884055	0.180330731350971	0.00821246441879827	0.0374326885173763
ACTR3	17177.9258141705	-1.0197813943736	0.207805603670414	1.82991880577201e-08	4.63335441621472e-07
ACTR3B	92.3267548377178	0.00156499080789473	0.305470214810504	0.993476778877503	0.997056617371584
ACTR5	513.75547874487	-0.126920407476907	0.221200186079118	0.464840824889755	0.664890440367166
ACTR6	384.345753210241	-0.241032231836127	0.243320095510573	0.187723866289284	0.37577153398657
ACTR8	1187.37347409955	-0.227245416285157	0.189488563640221	0.152751989508566	0.326211348856969
ACVR1	1058.76605125999	-0.146201180384018	0.188518708678832	0.356009017220873	0.568701465400934
ACVR1B	667.539001598904	-0.00989537936365877	0.209398496749289	0.95315977377921	0.976510189777773
ACVR2A	605.568798200111	-0.0526060717994829	0.210536150248571	0.755582627401129	0.869444980643023
ACVR2B	551.052269487001	0.226626107191093	0.220587955072474	0.192746506013948	0.382639926478302
ACVRL1	13659.2224217718	-0.222543995599462	0.13646668148471	0.0741822724018485	0.197186929846945
ACY1	466.654979290836	0.850537700863309	0.323420292458251	0.000296881122428605	0.00243484482387559
ACYP1	32.6395205275884	-0.144637000919666	0.454240264137022	0.469841249853141	0.668950950358331
ACYP2	736.563152356152	-0.107835013449003	0.206988074347956	0.519791870423081	0.710434938415137
ADA	11898.2153516545	0.00462749649383236	0.210000978581687	0.978119550626372	0.989807798400134
ADAD2	6.11122851607765	0.851829239580243	1.44432121528316	0.0086736514739907	0.0389768539615342
ADAL	116.925190372021	0.0203414116414981	0.284037780170909	0.914357448516967	0.958835981027657
ADAM10	6910.72786700262	-0.864637893277502	0.26726251647528	3.52008218926198e-05	0.000397572299818834
ADAM11	4.28677606161989	0.102131638010679	0.662888614014479	0.501267443665086	0.695863344709911
ADAM12	315.097483224556	-2.14273942421948	0.489852280461611	2.58295451194321e-07	5.12396360873521e-06
ADAM15	84106.2797393996	-1.44108449084119	0.142813848003948	4.56959510544167e-25	1.06060302397301e-22
ADAM17	1479.20561776306	-0.0321655607101665	0.180716035624412	0.834632526437354	0.914373257311658
ADAM19	5569.36505430459	-0.160693722820019	0.141940147871156	0.21216285291739	0.407053099481766
ADAM22	130.570006052731	-0.00678673279686556	0.293667980724338	0.971549323511189	0.986424313153749
ADAM23	408.669096825617	-0.099543298412127	0.2540943182207	0.588823282514866	0.763496557942461
ADAM28	3.87517005948334	0.108323394918387	0.649159105804941	0.493929444907694	NA
ADAM33	4.1578144554313	0.137493279835967	0.692581356705616	0.372349749609489	NA
ADAM9	1782.57596861682	-0.413066060702231	0.227035768492575	0.0203621187249889	0.0757784247365569
ADAMTS1	1323.53964650966	-0.502117593431543	0.48810134334206	0.0480629465543349	0.145758840094875
ADAMTS10	241.929468995106	0.279364194203433	0.273799421638014	0.148794000014248	0.3198809295691
ADAMTS12	447.152741081679	0.400649472739936	0.325171570504047	0.0593338440833009	0.169320309980338
ADAMTS13	30.5726989669286	0.00266022207839503	0.412249870474634	0.988931558066022	0.994501796478005
ADAMTS15	181.717294525196	3.21537546136627	0.470498115300781	1.00431373027933e-13	6.24378259279907e-12
ADAMTS16	22.7060478683709	-0.075082761289305	0.428658115326301	0.698425291466203	0.837100491346789
ADAMTS17	18.5421947460451	0.0995172674551552	0.470110404965666	0.606490984417297	0.776928842700329
ADAMTS18	38.8175867536049	-1.49970725539418	1.19018989896912	0.00227319834213954	0.0133537176510666
ADAMTS19	14.0524546061858	0.192904939741353	0.56735543326779	0.333795107093783	0.547067278026129
ADAMTS2	7.35026693143206	0.160320033153868	0.644552276034043	0.362269336581853	0.573668307937842
ADAMTS3	138.389445973731	0.813912496273543	0.45724440021183	0.00368714305039677	0.0197945852428009
ADAMTS4	470.048851169244	-0.824049303970055	0.452058536451779	0.00322289887404496	0.0177189458033755
ADAMTS5	21.6777314856333	0.57428632756987	0.733263005226382	0.0441906507766497	0.136421858283224
ADAMTS6	10.1631290441056	0.610810175781436	1.02733419212129	0.0291139285402314	0.0998376185302295
ADAMTS7	4807.35485289132	0.114619435106677	0.204148782909856	0.490512822887495	0.686073714347582
ADAMTS8	43.3292097005338	1.67116996700319	1.11173833829809	0.00122676068805844	0.00800556201588653
ADAMTS9	14952.0284154139	-0.337060454864006	0.212389010424585	0.0484071407809307	0.146420035298706
ADAMTSL1	55.7637319216734	0.602467046758636	0.577862920796248	0.0315587143771998	0.105874887115607
ADAMTSL2	12.2863407609453	-0.126645236238622	0.564165047369981	0.493022763440397	0.688442294562415
ADAMTSL3	6.10789198435877	-0.00239974517942448	0.588322178067975	0.988164652035988	0.993945897020814
ADAMTSL4	18.350433644539	0.221113228096087	0.572357080835415	0.282792358037966	0.492332338796938
ADAP1	319.574874874323	-0.119017967471789	0.270796384715134	0.527510770025765	0.717113918721085
ADAP2	6.47318831088447	-0.103131851690906	0.613627424088221	0.538663107146484	0.725385167563885
ADAR	5380.2264751824	0.188316984641842	0.146361905591059	0.153441424413087	0.327031722739005
ADARB1	990.676786066081	-2.73399714199052	0.23391464317727	2.84430121319522e-33	1.10027051930435e-30
ADARB2	35.2394867793182	0.528636341942862	0.626370981542835	0.0522436758945225	0.154304439131945
ADAT1	432.666414117183	0.0858860756707129	0.230552442073858	0.627339990205814	0.79220015590225
ADAT2	103.952831988364	0.41233341465247	0.385120410257602	0.0691325304836459	0.188193560063159
ADAT3	468.042842232165	-0.0632073704932179	0.268563644935638	0.735324788588359	0.858351467383193
ADC	107.51588272767	-0.0955866178921304	0.305215775081393	0.620584815409631	0.787521791452025
ADCK1	520.2833926226	0.085046984432825	0.21393387888353	0.617945093170296	0.785245311386946
ADCK2	2014.63257862055	0.0798666476112322	0.165090554193248	0.580912205304419	0.758176453367028
ADCK3	480.993618928546	0.121110868353697	0.257037475808708	0.513190534900987	0.70510293619143
ADCK4	737.445177567981	0.9078667967778	0.23490131239549	2.60306042430758e-06	4.07198077529336e-05
ADCK5	739.603426050783	-0.120769897315085	0.217013166179958	0.48239219547723	0.68007630230977
ADCY1	489.739112032731	-0.786457273802531	0.285135521799367	0.000239232244936888	0.00203691186642363
ADCY3	441.917397908388	-0.224137432625494	0.251647337869222	0.226922942753184	0.426524542702205
ADCY4	2138.1583645484	-0.618267826783036	0.227158844685503	0.000598235011352956	0.00441495536200385
ADCY5	29.0948681708792	0.212617913235684	0.530647007866609	0.305718575832728	0.51817858093365
ADCY6	1432.76229730637	-0.363463019765571	0.171707111420149	0.0141890426608251	0.057541237068914
ADCY7	318.755106874775	0.133920735960049	0.242215031734622	0.459782966096998	0.660368975440057
ADCY9	777.758066484162	-0.429379615649083	0.229667023961222	0.0167027722076061	0.0652096455741865
ADCYAP1	32.3625768413847	0.564703481571305	0.720900081414059	0.0460764344939405	0.140776750057616
ADCYAP1R1	981.097994412877	0.307395130097478	0.305401235272631	0.129640564999995	0.290486646530963
ADD1	13290.7684415956	-0.0723385549008937	0.12753366586258	0.540033579125459	0.726326518101027
ADD2	86.4765883309142	-0.402879259093	0.421864467493656	0.082919952725754	0.21293440192861
ADD3	11854.5246119306	-0.0425449104436031	0.184545876787675	0.785354006885836	0.886500424749667
ADH5	5192.40568178699	0.0371570588880098	0.157422772476775	0.790259856854772	0.888444237229317
ADHFE1	36.9619954921794	2.71888944753718	1.10422103136132	5.18639989288391e-05	0.000553454443741772
ADI1	6788.50113468162	0.0107008151367673	0.152805625026375	0.937555238182228	0.96907847153015
ADIPOQ	4.79469239778241	0.013833598210471	0.586437311487124	0.932202144193298	0.967206605575612
ADIPOR1	6520.82820135306	-0.0833507626122636	0.148203840189441	0.531990299444291	0.720644032046229
ADIPOR2	2595.67850689145	-0.510849935777911	0.173955200375652	0.000610910619045113	0.00449183805745631
ADK	838.693284670282	0.153143501534161	0.197511902791262	0.347706304628473	0.560759467082352
ADM	1172.23726791971	0.0931411588604051	0.185130151406773	0.551851685458517	0.735249629543576
ADM2	15.4198356087975	-1.85498686984845	1.7053996548969	0.00122639373485398	0.00800556201588653
ADNP	1731.98203826952	0.120824930381316	0.186436267105784	0.442309919359663	0.646113506320301
ADNP2	682.29765334486	-0.191003091075474	0.214227631415402	0.264144168872003	0.472083123166262
ADO	1736.8974931447	0.036130152493959	0.163617754071133	0.801550630505654	0.895714498509207
ADORA1	18.0240543656089	-0.011316471441485	0.518600518943121	0.949668812935497	0.975085739802383
ADORA2A	3415.73465205121	-1.34435602827079	0.21722390518354	2.51338287247608e-11	1.04794520605095e-09
ADORA2B	170.137197578096	0.220346490233754	0.286549604257279	0.257950252160315	0.465312851241521
ADPGK	2040.4755905402	-0.136083057505148	0.17092267919514	0.358719378025007	0.570997384290662
ADPRH	1116.62492784797	0.0684961817579804	0.167490502540026	0.639394352930675	0.800110278603705
ADPRHL1	44.0715714872204	0.0710798218751199	0.40583182967266	0.714823777264263	0.84733675433249
ADPRHL2	2348.23749319792	-0.23362940119099	0.163688025965339	0.103650035816953	0.249469477840804
ADRA1A	2.80483524774696	0.0123876882311342	0.641091979708929	0.930970264258749	NA
ADRA1D	6.58426878538849	-0.0577253712990844	0.617627613431631	0.712982814624079	0.846101293264161
ADRA2A	88.765359990848	0.831109218195746	0.571327158746401	0.0073954917056266	0.0343642367342529
ADRA2B	39.1272584913431	-2.70107390320028	1.37385753832581	0.000134039293122802	0.00125109329492503
ADRA2C	107.908290049508	-0.265295782207894	0.370012047253481	0.209298105931037	0.403360839080489
ADRB2	30.4741770212652	-0.0117264852053849	0.405340317396531	0.951346529033112	0.975669988245549
ADRB3	8.05791313394626	-0.115322941492321	0.573041007314645	0.522989552899033	0.712706968751535
ADRBK1	5060.49927402416	0.0865723208893684	0.158546946437095	0.537561831881603	0.724904238480023
ADRBK2	180.877740366136	0.281144594105992	0.314426797119381	0.167145262215641	0.3468949212541
ADRM1	7578.86870480871	-0.379134514347389	0.15056496757825	0.00472173202564048	0.0240620826184627
ADSL	6346.25128520919	0.144221791713761	0.144894989421476	0.27076010566646	0.47978180831036
ADSS	1378.80058318567	0.0284000087489291	0.169558533833237	0.847298206711242	0.921486897967455
ADSSL1	38.2492820787998	0.528411623732514	0.642196382103185	0.0530409206070997	0.156195360620527
AEBP1	1347.04324965164	0.179853814402815	0.234248920580932	0.314955931305511	0.528266564965843
AEBP2	391.620277111185	0.403565619615906	0.265285808423693	0.0373558033962706	0.120469529931951
AEN	1674.97650983616	-0.518406349050275	0.178533266465782	0.000644294645175424	0.00469270252547748
AES	20683.9373079409	0.0471003850832245	0.145512887987513	0.720176503475637	0.850063157492469
AFAP1	1941.51529087971	-0.398936579836043	0.191215657218909	0.0124724695890158	0.0519229596727299
AFAP1L1	14160.4274544704	-0.376182232866984	0.151801259440224	0.00534722900245908	0.0265001818819378
AFAP1L2	1093.4427554526	0.00873120894981281	0.20622560480331	0.958317397970337	0.979387197672332
AFF1	1323.08961547049	0.638160751654436	0.20551444512652	0.000152192287274078	0.00139070196363439
AFF2	20.4334260468867	0.168204470449084	0.534367181530264	0.395576702235169	0.605319501390795
AFF3	7.48947648523976	0.0404994016696405	0.580878875698659	0.807387619242298	0.900069039816049
AFF4	1803.27774907349	-0.656290232709217	0.324844636638954	0.00350700127699425	0.0189811503239106
AFG3L2	3990.46118069694	-0.0836367770734587	0.158456588654977	0.551279003140623	0.734862773785423
AFMID	406.857608842185	0.531966730676508	0.273071827517619	0.00777725409422614	0.035791817751551
AFP	2.67167208946407	-0.0471192816354164	0.669989736295886	0.726692208848869	NA
AFTPH	922.086911554485	-0.985458423344419	0.252382233728533	1.99425187438187e-06	3.24818147399321e-05
AGA	602.313443265813	0.765255598809376	0.250505215217704	9.44694073396198e-05	0.000930396723204771
AGAP1	1199.95506893338	-0.3942996979931	0.185889258707153	0.0118239948293259	0.0498509262487326
