	baseMean	log2FoldChange	lfcSE	pvalue	padj
ABHD16B	183.382146726343	0.797623751092112	0.689383911614838	0.0669027572425131	0.172032071121338
ABHD2	1764.58160272606	-0.933119777111191	0.357719781896604	0.00359286370704165	0.0209036566720783
ABHD3	182.386446266682	-0.81374319069759	0.43103007001076	0.0263197161228572	0.0875423685130084
ABHD4	3675.04154852803	-0.969274523030425	0.436850285232889	0.00864545752383457	0.0392038136804556
ABHD5	689.297050925755	-0.440759888790496	0.367766190202749	0.179214856997975	0.343050821136605
ABHD6	1363.78021397612	-0.106220812065534	0.339197988426884	0.730501003501528	0.839677475897223
ABHD8	1051.03832761733	0.240767214916157	0.401282623827158	0.491000747055071	0.667176201209323
ABI1	2213.18970858599	-0.646302640399629	0.353088683754849	0.0420475073188795	0.123287722252187
ABI2	2428.10839021075	-0.142122401160211	0.271456023280744	0.578524487601592	0.735792090782303
ABI3	1888.14236199786	-0.334541826049919	0.362379632584277	0.302665072259912	0.489368706653855
ABI3BP	7.48918926836789	-0.0926533445192088	0.868233418735792	0.728074660777817	NA
ABL1	3001.87988541107	-0.621784908678731	0.374215011732034	0.0612940763561972	0.160996911994693
ABL2	1629.90130031576	-1.05246104717725	0.360768515945066	0.00108449151688827	0.0087077354053961
ABLIM1	2927.85061717571	0.491115508580429	0.304972680481189	0.0821912945913102	0.198833508209054
ABLIM2	89.557226984324	-0.0620539312095197	0.578175208279242	0.88146597814141	0.933852584579815
ABLIM3	867.034395504291	0.0393410539017243	0.334978489550723	0.89747305360444	0.943294134652191
ABO	1.6287888942177	-0.0297789575335654	0.903680942690451	0.888485168753546	NA
ABR	3310.60445616016	-0.406514028040613	0.279554702672307	0.121316502091606	0.26134113511158
ABRACL	4367.89413573413	0.472790339865975	0.360329883320196	0.143370641226727	0.293885956417733
ABT1	2981.3313615601	0.301783165704946	0.342178163240231	0.331034535689602	0.51837102291977
ABTB1	309.770868727802	1.3178631547404	0.412812389868182	0.000194980242568081	0.00239182752756006
ABTB2	413.019366753363	-0.887677509312276	0.449691525067361	0.0182668227362967	0.0675689822372065
ACAA1	2235.25530204142	0.997336481540541	0.339685600724532	0.00118368454694743	0.0092863274771979
ACAA2	3237.13199789328	0.812020459953782	0.319442970511119	0.00561419110486516	0.0287966565101551
ACACA	1417.09275515246	-0.90695760578689	0.40799094534832	0.0101648021089846	0.0443737694107138
ACACB	42.2498019772237	-0.336886580935361	0.755716683614825	0.384343711025616	0.569937760392188
ACAD10	492.946079654915	0.827788271652597	0.478781355615623	0.0338724831336518	0.105798378758771
ACAD11	127.645388196067	-0.311276840390196	0.634989818770949	0.458011992037845	0.638771818561338
ACAD8	613.795942194884	0.0565348275085872	0.343860494917952	0.856081789125517	0.918612681232949
ACAD9	1395.64208538106	0.2520166508229	0.334290553723284	0.408301512543947	0.592563098349055
ACADM	630.389107647799	0.009559846740607	0.338822823892812	0.975247290690668	0.986195849095776
ACADS	1180.31271763617	1.9206162815036	0.603371247027464	1.72671793471525e-05	0.000356747809701338
ACADSB	340.143838655087	0.288553039601922	0.435423318704637	0.434104512538315	0.616994474319926
ACADVL	9021.58525907543	0.298984473458639	0.336314682954673	0.32890596972129	0.516082342627346
ACAP2	1580.34558674507	-1.16153703267212	0.361508887725565	0.000310183359943764	0.00339984803653333
ACAP3	3324.15818640701	-0.34867017945896	0.304077679929107	0.21620814763005	0.389254279465464
ACAT1	2266.77879923788	0.485710278545931	0.311743974888607	0.0914578975425107	0.214614092793447
ACAT2	3547.51350187131	-1.09798863023252	0.31620352421943	0.00015219953168873	0.00197498728797982
ACBD3	1049.59556465332	-0.676245842980654	0.406643083915956	0.0550925574478426	0.149409094980381
ACBD4	219.065472657128	1.47966603803082	0.61180221643906	0.00084669315942399	0.00720847596549404
ACBD5	668.191596235801	-0.78897344063578	0.368338955360682	0.0161756314430706	0.0620466221506406
ACBD6	2098.66331052148	0.909894093718633	0.365320730225109	0.0052130008236952	0.0273223511777899
ACBD7	63.4392302298026	0.276097431027386	0.643523303987843	0.508983322340323	0.68182086681783
ACCS	130.14437812579	1.180116032663	0.631376646212115	0.00773851414551484	0.0362809104972939
ACD	878.905279310269	0.546701216540748	0.371585976467309	0.0982050960977647	0.226029801248317
ACE	1047.20667971125	0.698415856788967	0.338741367784902	0.0231920040324716	0.0800954932402966
ACER2	320.817152703171	-1.46080413861551	0.73026772126711	0.00202215471266706	0.0137411462925656
ACER3	306.042134268097	-0.494196829106327	0.441118493019664	0.183914054247904	0.348714929987347
ACHE	285.837900551092	0.205978397557551	0.40713806603616	0.559645167735943	0.722588394702311
ACIN1	3160.99764565857	-0.275872070306616	0.391222895229219	0.421782287537759	0.604818216863091
ACLY	10337.288056237	-1.00662299185933	0.349549675107299	0.00137174281452623	0.0103501218968288
ACN9	382.033848444518	0.757195718548853	0.427118178259075	0.0376299955005461	0.113839859185318
ACO1	1664.60701048138	-0.439657596106412	0.325318169029479	0.140212860517862	0.289164528979073
ACO2	7116.72342967302	0.110015755414405	0.293052710386871	0.687313007987573	0.81272414216879
ACOT1	280.658445655476	-0.285223421484071	0.570150172218052	0.493066627304845	0.668921031394641
ACOT11	200.963977409183	0.704922721272197	0.51904159623891	0.0824767960335064	0.199277680497477
ACOT13	1155.72251675	0.954967824065168	0.348302205487117	0.0023426002687076	0.015329922408512
ACOT2	785.30880434791	0.48458524219312	0.429551854770647	0.185218818353162	0.350275676647989
ACOT7	3566.65342935405	-0.0393407957913342	0.286434483406001	0.883312033104215	0.934725340743348
ACOT8	1406.19941872078	1.09779167548232	0.369278836970721	0.000805630533335156	0.00692346641642077
ACOT9	2591.87078280758	0.457782833655369	0.31183526263944	0.111785324525602	0.247547895948802
ACOX1	1803.8754228391	-0.0452887228490796	0.300628470464719	0.871193257295123	0.927565382825496
ACOX2	13.5285594385264	1.10871387683052	1.22985791653707	0.00791071607160574	0.0368359534082594
ACOX3	1427.10387593515	0.410094356148396	0.310831802432853	0.153223894101276	0.307796788003884
ACP1	2796.19868947484	0.271986006214288	0.311684166680684	0.344710927867162	0.531423331762818
ACP2	3363.30673071142	1.1906569463923	0.418661375162345	0.000880605137550046	0.00740964003261225
ACP5	1150.21765533431	1.21187227279747	0.454064402390505	0.00132272953557044	0.0100545071304605
ACP6	358.464286432989	1.25238291524216	0.436471025659359	0.000660264094221591	0.00598610294694939
ACPL2	15.9625302178786	0.18587603509264	0.816792886064899	0.574962215792203	0.733436714411023
ACR	46.57401695578	-0.199565560359145	0.645755832938085	0.631832838905095	0.775282866469255
ACRBP	70.4779470281422	0.934033102962972	0.767569624466051	0.0346922025858867	0.107524621553269
ACRC	22.6770410392775	-0.0746053365319817	0.768066415547531	0.837642810988763	0.907584494059055
ACRV1	2.88598482879106	0.110319495020239	0.910694772590837	0.606594133800569	NA
ACSBG1	13.0863632055775	-0.39381075886199	0.815634235448586	0.274784498658426	0.458253110809337
ACSF2	254.137686440945	1.60836693959065	0.555692195578276	0.000148216270359563	0.00193061916386529
ACSF3	1273.65397668623	0.591430350258507	0.325918255907996	0.0474697216374131	0.134302510361779
ACSL1	339.633775591432	-1.52385641023764	0.549968683189295	0.000296534473968063	0.00328709064665812
ACSL3	3246.01700737884	-0.728708005421834	0.344382469836765	0.0193675780262473	0.0703668108225387
ACSL4	1830.46573334529	-1.35166118134607	0.363986902805787	2.77990971823855e-05	0.00052492364196808
ACSL5	88.7340919271609	-0.65125718868343	0.58239283130339	0.122987876821589	0.264234782436842
ACSL6	19.7462730973978	-0.193378486498864	0.743827078144991	0.614530710194135	0.762592949833005
ACSM1	13.314647617629	1.91204606944035	1.97764153430745	0.00077397636032119	0.0067019205394036
ACSM2A	14.6321939759318	0.256903536560189	0.843897037536334	0.417996485295097	0.601531786364961
ACSM2B	24.2938896394494	4.39228893143194	2.78618532885644	2.50916163948552e-05	0.000484491154366103
ACSM3	115.801585716174	2.18064364544627	0.847712710430304	4.71268037541327e-05	0.000788711422242148
ACSS1	348.743669820693	-0.154430749352347	0.43276430553959	0.674306536050265	0.803696367623901
ACSS2	2743.82929705622	-0.520626710826895	0.351019345304825	0.100083796431151	0.22939011772015
ACSS3	128.616569961113	0.857846413568635	0.504360787084831	0.0324352160873899	0.102360098717466
ACTA1	57.0870308860517	-0.338351222832752	0.72601712258315	0.397914069253782	0.583050798253695
ACTA2	1202.0153634687	0.0856052539742398	0.361981080491074	0.791837217694562	0.878322112318794
ACTB	443585.289154444	0.157413328393183	0.283560444346904	0.553568440843864	0.717443146374372
ACTC1	39.8770500245522	-0.211457435715269	0.73972803227447	0.584814414564687	0.741031963660734
ACTG1	268657.825983319	-0.00939309559913377	0.283379509352296	0.971785765067863	0.984805312996487
ACTG2	12.6432209108545	-0.268256770728905	0.854109499502184	0.387228618802758	0.572417642955379
ACTL10	101.809142671068	0.764560288833344	0.607472194986361	0.0743785493607152	0.186211834895654
ACTL6A	1497.07750248128	-0.276991432244771	0.352069381140578	0.382947813634512	0.568730263468916
ACTN1	8200.1691259525	-0.79906424934273	0.384739331121483	0.0183429125960251	0.0677588973123538
ACTN4	20824.5043665012	-0.636010930107804	0.326939591866863	0.0334644822813932	0.104786999641416
ACTR10	2978.60000645615	0.251319698642198	0.282900999186373	0.343229074382178	0.529920607679262
ACTR1A	16113.8740398308	0.193014765231662	0.301067879891869	0.49005204047215	0.666236809690802
ACTR1B	4512.73686620448	1.19975456208657	0.300065262435028	1.4983439544208e-05	0.000323538308139129
ACTR2	12493.2556932392	-0.698407347431588	0.305249247387587	0.0134460078955801	0.0542676438946025
ACTR3	11318.6464124835	-0.657683830224637	0.28762759539925	0.0143867549812196	0.0570883117950425
ACTR3B	120.366117086243	-0.544186310255717	0.499731390772673	0.171905577828464	0.333649975744417
ACTR5	522.737496634986	-0.20000040246973	0.372110674905344	0.545856492608073	0.711692893695668
ACTR6	357.372111199972	0.182332995882412	0.438152752107599	0.622457672574921	0.768641680782507
ACTR8	1129.05276528696	-0.104896249506498	0.293122675378688	0.701204428688645	0.821522347346817
ACVR1	993.690520483966	-0.389043760801109	0.330105037904362	0.197148563194813	0.366607420556504
ACVR1B	486.494636126384	-0.783300496465596	0.40350934591817	0.0254272308234488	0.085423015944298
ACVR2A	558.916779902411	-0.478498716800661	0.425675115276798	0.188220007475348	0.35443354915234
ACVR2B	663.280224588561	-0.597464913525198	0.345187472327546	0.0558102662362606	0.150817715115359
ACVRL1	12883.6817275236	0.0585059182132469	0.288485071167655	0.8282544893356	0.901550764014022
ACY1	558.836231623963	2.4611559399824	0.478766778633337	5.12602736074116e-10	6.64203084662746e-08
ACYP1	57.2740680588447	0.19314358733581	0.60745930570325	0.644488775074909	0.783992476521726
ACYP2	846.416885697473	0.0847595382427677	0.409473657856768	0.811010779859388	0.890284466063269
ADA	10107.813866724	0.647528203889005	0.330966401680181	0.032050832801744	0.10166262767745
ADAD2	4.63092922104388	-0.497953658452591	1.02804553069119	0.0682093207914494	NA
ADAL	106.322069815956	0.576400030800575	0.511783575841462	0.152494376314838	0.306864628552646
ADAM10	6049.70692933672	-1.57608585466119	0.543634493158153	0.000167176602705201	0.00212304980615418
ADAM11	18.2802452183751	0.178962670837303	0.812753015183372	0.592434769486365	0.746298500024827
ADAM12	349.578725885695	-3.48983566744311	0.69505533589133	3.22895182664638e-10	4.56768372761442e-08
ADAM15	61710.0780445418	-0.879851424684438	0.278600938184898	0.000752789156643242	0.0065516106512689
ADAM17	1415.07791639599	-1.31909536508222	0.490291212037626	0.000838487241357559	0.00714305559065649
ADAM19	6337.08362308015	-0.93322459873349	0.349574249437838	0.00303120840195519	0.0185338289516599
ADAM22	140.339583133222	-0.608289562718574	0.586962061075694	0.149806709903858	0.303022142225742
ADAM23	394.27525297114	-0.392477280245893	0.46321418534922	0.305134680761434	0.491735583240027
ADAM28	15.3651131931352	0.107569698452453	0.739977869129269	0.778753334432973	0.870438695981989
ADAM33	8.07613393907805	0.0641002079848974	0.847296612164538	0.824692971154231	0.899494289687006
ADAM8	27.0275345221427	0.0939786620532198	0.818552268058526	NA	NA
ADAM9	1646.29319045725	-0.907422365871717	0.380214489523304	0.00684931937038315	0.0334643762243203
ADAMTS1	1501.50059969976	-1.73340300873253	0.479512048804334	8.11870503007142e-06	0.000199901208384312
ADAMTS10	372.073203786577	-0.181723984619822	0.441166769675127	0.625073898608366	0.770718226747442
ADAMTS12	487.312129971182	-0.988047663061021	0.523488841043869	0.0156613413163842	0.060841022310244
ADAMTS13	28.3279972610175	0.3061241386172	0.755245301107572	0.42658114699938	0.609910799208513
ADAMTS15	198.505860349558	2.57979881727322	0.651471939000007	1.26582392768539e-07	7.16079734298056e-06
ADAMTS16	27.3377025666034	-0.127464487580928	0.712912800310261	0.748008254434663	0.850658996777748
ADAMTS17	26.4333791515541	-0.181980146598852	0.701793079686061	0.651205179637538	0.788320379553187
ADAMTS18	30.2712617449031	-0.526926799382724	0.839203822383202	0.15491921587104	0.310518896819112
ADAMTS19	2.89337220117597	-0.119634983886013	0.912314523337954	0.576570088114384	NA
ADAMTS2	10.3529967414418	0.0860009517332907	0.831286058278977	0.780469609326506	0.871453819994882
ADAMTS3	108.085830960764	0.387469815648008	0.603165200455771	0.357049324987037	0.543594890911092
ADAMTS4	643.860961109302	-1.21870365935825	0.622605729429771	0.0058155511532447	0.0295746267785736
ADAMTS5	10.7603798792469	0.161185756164837	0.834975225937744	0.605011675278584	0.755723430696716
ADAMTS6	14.3536914033585	-0.254828310130213	0.829788556013476	0.43864148644015	0.621121426289372
ADAMTS7	9894.81188950803	-0.401347171004089	0.356990648400514	0.210960742950392	0.38253711123868
ADAMTS8	46.1860448282259	1.35503823593418	0.829767570448035	0.00472655404824081	0.0254349547643147
ADAMTS9	17954.9624312252	-0.431558029297717	0.436569257850827	0.242862477347851	0.42128577228739
ADAMTSL1	23.7821975247479	0.011069280800238	0.797701164871269	0.973961856169266	0.985680062554245
ADAMTSL2	14.5812203758146	-0.248599628673014	0.814411056844532	0.465684619179679	0.645273527718725
ADAMTSL3	1.38964316901365	-0.151086465093886	0.922019005167392	0.473027724313152	NA
ADAMTSL4	32.2431737049064	0.541436350527947	0.756140384750946	0.182345136971056	0.346866606230304
ADAP1	277.78438293311	0.545421148225524	0.435275354774901	0.139203748405108	0.287783043742968
ADAP2	10.5614844431875	-0.455681154570088	0.850461621785235	0.193918326716901	0.36217488304971
ADAR	5173.47679074482	-0.38200692504835	0.335000101711793	0.210755814133058	0.382354505099597
ADARB1	1223.27657593388	-3.53087734594715	0.46879306873596	6.41376751693263e-17	3.51217909227231e-14
ADARB2	23.6223307659033	-0.0932954870657706	0.682558984855339	0.818789404289106	0.895442350867343
ADAT1	345.145581524363	-0.605317026171541	0.463715915041202	0.114113088384196	0.251037792058434
ADAT2	114.422903173324	-0.0631816296361674	0.496874153660146	0.87337248352555	0.928661688825482
ADAT3	687.772933334794	0.170860730379793	0.445810939422456	0.647979427724285	0.786229483830688
ADC	121.942185705688	0.0186278042474393	0.521743060808818	0.963280987255971	0.979928202888385
ADCK1	404.726857230888	0.394763581489338	0.373017270166155	0.233955015666599	0.410472761940874
ADCK2	1267.70876927024	0.331904262089169	0.319797400515051	0.258918881220299	0.440213547429943
ADCK3	532.891192932216	0.102859744717377	0.385453730499524	0.762115202099707	0.8598448258402
ADCK4	779.71116019786	1.0359707887568	0.434547487543386	0.00483745676263179	0.0257989689277062
ADCK5	739.299640801653	0.928683883517507	0.41937516926654	0.00978436369155477	0.0430839301824975
ADCY1	465.151389328542	-1.05591092272042	0.546781583042456	0.0114362730800749	0.0484475512686417
ADCY2	4.62668627560842	0.114739078041495	0.891465617054959	0.632868051591184	NA
ADCY3	314.883669719243	-0.489704545505759	0.472562335943308	0.205801027586041	0.376866704298774
ADCY4	1749.53513342559	-0.78939128577253	0.449548668488918	0.0358539207818609	0.110127928091469
ADCY5	37.9694385489919	-0.596999129651338	0.765974782408887	0.144148408584517	0.294872074372957
ADCY6	1410.8155707812	-0.997259674527047	0.355087666277279	0.00173624766205713	0.0123178291799518
ADCY7	397.18047539501	-0.304716507848401	0.422150844044416	0.399532283453551	0.584358649623838
ADCY9	814.295457108727	-1.50652330336498	0.435721145504039	3.80455177513237e-05	0.000671189610844873
ADCYAP1	59.2345053725953	1.47448830259349	0.912429876843136	0.00292454268900341	0.0180022434408528
ADCYAP1R1	729.198342732951	0.485345620421058	0.459344430002392	0.202678023138854	0.373239458806956
ADD1	11309.0537090705	-0.0310212040168462	0.259514763830424	0.899605902308308	0.943880997824401
ADD2	62.7103805346452	-0.457588714678092	0.623661353501886	0.279085566600146	0.463162993168675
ADD3	9401.2269808102	-0.45379767453649	0.307803261851629	0.111040995710355	0.246377833269815
ADH5	4015.73927581851	0.621707277902888	0.320576052810695	0.0346804948324189	0.107512675329668
ADHFE1	32.7308707501775	0.304839790812557	0.728348003916397	0.442965368070747	0.625113384250542
ADI1	8139.39228840925	0.095802581035589	0.424342945552764	0.791791976954459	0.878322112318794
ADIPOQ	14.3183173058282	0.171665529873781	0.791066477675878	0.625370818635447	0.770821144959409
ADIPOR1	5042.28375456718	-0.368896251639774	0.327085755712794	0.217947964221977	0.391049492817675
ADIPOR2	2357.78113187962	-0.832259515735552	0.302803691863946	0.00299983578973082	0.0183881740923296
ADK	896.654579851187	0.404681512224793	0.391985814602821	0.239219317351996	0.416761574770784
ADM	1698.76292967962	-0.335230958059236	0.461613760842834	0.380100719162467	0.566221854769769
ADM2	21.549106225806	-0.447628215701336	0.834406778510995	0.211826240390218	0.383483368281154
ADNP	1670.45657181817	-0.880921156956587	0.409251230846251	0.0127537482863242	0.0522281824827336
ADNP2	596.428113667486	-0.740432412192631	0.392302752330468	0.0312119998729133	0.099462820824065
ADO	1532.49994391755	-0.041653605028125	0.303346193441817	0.882340687908832	0.934233129161148
ADORA1	13.9536320164422	0.316733424082528	0.848153115151332	0.329171022968837	0.516315655153566
ADORA2A	2814.01936871894	-0.461908061730883	0.414340330737097	0.196012634538065	0.3650005750249
ADORA2B	244.804688175218	0.146815006285313	0.524751032830447	0.717386697764706	0.832219633285215
ADPGK	1978.94369083506	-0.169700695734318	0.305520366448396	0.548904006532776	0.71404108339906
ADPRH	695.24195185324	-0.339269206687803	0.325350569597943	0.25515943952444	0.43598760947199
ADPRHL1	21.5615895070323	-0.210954096740025	0.707265058856343	0.599208539067624	0.75172816855125
ADPRHL2	1948.90108534828	0.0727481390697551	0.336589151341668	0.812374998825726	0.890919084383942
ADRA1D	3.13021801732173	0.0598185352720389	0.903941708746178	0.780650698889177	NA
ADRA2A	83.7881623103139	-0.349448157480887	0.610255492668128	0.405921705196623	0.590238504455244
ADRA2B	26.4849428142634	-1.43970260813651	1.46558965382303	0.00261458344701284	0.0166250103992595
ADRA2C	84.1598514194735	0.430149624484073	0.637863370142264	0.307998879628481	0.494752829043326
ADRB2	43.4102495514435	-0.028632381224746	0.703738566568197	0.942828465749718	0.967837849712177
ADRB3	4.08516538668145	-0.401157429867036	0.995763049359452	0.107602550944396	NA
ADRBK1	5951.02724968833	0.243190829632147	0.29785446984397	0.380152987160426	0.566238101863369
ADRBK2	177.095086309265	-0.0945150846644743	0.463036978527911	0.804818061954246	0.885935492982874
ADRM1	8081.1495477172	0.371776683416033	0.330228438663426	0.217923968832626	0.391049492817675
ADSL	5655.57761476613	0.610938809917146	0.339875965738864	0.0477215698782061	0.134813927286967
ADSS	1049.66159024438	-0.214512688663479	0.333975707490284	0.481220801686012	0.658593699398331
ADSSL1	39.0875957668482	0.546829908393161	0.741256716516974	0.183208372005281	0.347867213973965
ADTRP	8.16072668740887	0.583649617412966	0.999389010290786	0.06281791126967	0.164055170790115
AEBP1	2472.23069590156	0.102470106830153	0.365151310115957	0.753640043098786	0.854225218581087
AEBP2	512.406854982804	-0.104520253757279	0.444329933773697	0.779582262566402	0.870945327286935
AEN	1643.68211127418	-0.599453987154357	0.38165942717616	0.0753967526419746	0.187805957727189
AES	26649.7230909876	0.859801882755438	0.331021003358991	0.00437262508863093	0.0240117278232481
AFAP1	1866.77079473984	-0.68729293074772	0.338714281130183	0.0254755878696361	0.0855188321137038
AFAP1L1	13354.4875002065	-0.715333624359118	0.341876481031196	0.020968813813641	0.0743564126112889
AFAP1L2	1429.58110057682	-0.0602554826929311	0.4182589898944	0.866895323742034	0.925293428916795
AFF1	1740.77694207936	-0.480944625819568	0.42988813572619	0.188764323507765	0.355019039541324
AFF2	5.99094723565892	-0.0697111387947167	0.879656207727754	0.779837159243341	NA
AFF3	9.91216928766494	0.0569381799645647	0.816064408694624	0.859960023814005	0.920565349287939
AFF4	2178.646870312	-1.20268118123162	0.408671415123735	0.000633742735415639	0.00581107705816483
AFG3L2	3821.70551910136	0.39336857208273	0.296529653672368	0.154091935206105	0.30931357668205
AFMID	530.793968398066	0.78798877885131	0.390020618816777	0.0212805932748744	0.0752211004216448
AFTPH	717.184262710392	-1.07505494038381	0.41318137038738	0.00248257326657426	0.016046472152692
AGA	605.520822713442	0.917699440117388	0.342757601465896	0.00307502838313005	0.0187431605365318
AGAP1	1196.35844749291	-1.15993375230333	0.341565691278199	0.000167412893691724	0.00212408018038897
AGAP2	58.6668147490668	-0.28811783087171	0.591008126759952	0.491292687513291	0.667244610634295
AGAP3	6513.5170087304	0.236738418410265	0.314402547667788	0.414202880556849	0.597769073879745
AGAP4	12.0089930137675	-0.188248684569656	0.837640713720709	0.54681511905397	0.712264412925676
AGAP5	45.0513478576536	-0.0850710449598536	0.687859289806174	0.833820328306994	0.905162183373463
