	baseMean	log2FoldChange	lfcSE	pvalue	padj
AATK	545.114597961439	0.076039243526334	0.30126938973676	0.745441335944097	0.866804512136259
ABAT	63.4447392599834	0.27757832103716	0.465443129421206	0.324637909582586	0.542905753248966
ABCA1	1916.78615849153	0.331372112805552	0.245487335704561	0.107928909026131	0.268842669694873
ABCA10	52.3293787776872	-0.0761007531203459	0.429894131742993	0.777148507369843	0.884177567350309
ABCA13	2.59363169538426	-0.2002838129661	0.800180376810994	0.240478294296813	NA
ABCA2	631.242059442462	0.0570291020355717	0.356478260224006	0.82251833684655	0.909833702781529
ABCA3	6496.26584136957	-0.049848387526318	0.262871422050864	0.817155873990206	0.907145645670603
ABCA4	346.128496359347	0.071399885376819	0.331236525004634	0.771732123673814	0.881134045783382
ABCA5	296.252148184836	1.37086927360425	0.384987123051888	1.17796123659617e-05	0.000256306242602763
ABCA6	19.6118009753043	0.0810016163285855	0.543808786248397	0.757609182222128	0.872830454884942
ABCA7	756.574077483309	0.10843091299699	0.328357314729558	0.658482711531093	0.812078914299289
ABCA9	49.1481943530144	-0.776924750024626	0.611158530204447	0.0249803244910185	0.0978390277697245
ABCB1	16.3549680279915	-0.524775288390446	0.841262874373208	0.0648644983711735	0.190643931933397
ABCB10	1194.70920788152	-0.12096990693513	0.236203377149644	0.546254871221727	0.730072001378705
ABCB4	53.6769117071625	-0.117239592041845	0.475840584298942	0.666630917968484	0.818061698293126
ABCB5	22.0694917162396	-1.83357882320786	1.25195380079457	0.000759609720477828	0.00772333592862539
ABCB6	2256.97287847418	-1.68298404634282	0.431018676458912	1.48686727329063e-06	4.65238138189145e-05
ABCB7	850.72750933897	0.354003702921261	0.263815080117029	0.102602311673401	0.260061921273554
ABCB8	1273.86950069889	0.218903362592771	0.254809419310648	0.300247382648092	0.516965865753618
ABCB9	221.946282986386	0.038909344432252	0.325361442690908	0.873215664728108	0.93524340372962
ABCC1	1531.19582849383	-0.794108173953404	0.293634821668432	0.00103448078409951	0.00959387654394711
ABCC10	2249.08827289305	0.043655103358652	0.296279416970789	0.850705060983034	0.923441682207618
ABCC2	33.5175751756739	-0.466176432236546	0.558020583336408	0.127416185373847	0.298995704287758
ABCC4	117.089132215477	0.716463608403926	0.489658997685017	0.0244156536375421	0.0963576622618612
ABCC5	1609.38990456175	-0.446161209118266	0.319359502116871	0.0703288950647951	0.20077948383153
ABCC6	18.7828535036509	0.202653416851159	0.594617810028865	0.441623552944229	0.650477182804648
ABCC9	431.927833065475	-0.864647837306082	0.473263060497081	0.00753311015998067	0.04143943095784
ABCD1	984.856226669276	-0.284544661726622	0.241054271181725	0.161768155571001	0.348763265890345
ABCD3	1471.70263043655	-0.414938193267948	0.24863489566865	0.0465079071581675	0.150793519242999
ABCD4	2360.31042266207	0.601044633001636	0.244534752631047	0.00386206772041257	0.0254882052122235
ABCE1	3473.94505329201	-0.313528801718467	0.252609633925111	0.135943055979735	0.311625065767689
ABCF1	2588.45530017051	-0.651655388542184	0.321766512304256	0.00995203763797108	0.0504667150641179
ABCF2	3055.52549094374	-0.11336802138606	0.203258053858366	0.527375200510343	0.715644731497513
ABCF3	2178.19643584493	0.0374538923012718	0.214833191471581	0.84141050433572	0.919208154087756
ABCG1	2375.50336327766	0.74747823591821	0.293950355348371	0.00191132433493745	0.0150010322247615
ABCG2	1031.38617219528	0.294693296679663	0.300463986159138	0.210537941840313	0.41436656157077
ABCG4	10.6695555509496	-0.0271785573698755	0.625373005744981	0.906408803502799	0.951130709893165
ABHD10	832.116819245562	0.295052001374576	0.24311892082724	0.149328590776436	0.331599035853531
ABHD11	202.047406103328	0.174119287794448	0.339951725190769	0.48653879775569	0.684688379767037
ABHD12	2484.86631037767	0.422560944129621	0.249021845691286	0.0429148987578021	0.142911564193924
ABHD13	1091.20721143783	-0.0507778910396087	0.255866167591613	0.810544249621036	0.903280066376984
ABHD14A	791.69736039585	0.915467212971563	0.347212661169269	0.00087092966016639	0.00850660095561689
ABHD14B	939.389451323458	2.02471553675385	0.324126875370922	4.26782416854794e-12	6.22266363049211e-10
ABHD15	514.596388839336	-0.113865978489944	0.258557533571878	0.593471091565523	0.766067195644021
ABHD16A	3130.89930163332	-0.131005255765719	0.209741628354193	0.475771519867264	0.677763558167074
ABHD16B	96.9442343820493	0.0647198979543433	0.536753711585055	0.805683422829269	0.900701972102944
ABHD2	2304.10274155161	-0.28174177664498	0.242858617628706	0.168187697977539	0.358288689937692
ABHD3	196.262787079505	-0.811125772782439	0.355242765687997	0.00314911967440203	0.0219399012586541
ABHD4	4726.03714797246	-0.303954907173856	0.353025590459459	0.237613690687351	0.447241206732927
ABHD5	698.103493427903	-0.53116760631691	0.324928589516681	0.0343749574029627	0.121962190078511
ABHD6	1594.88519593423	0.0848354135250418	0.234290795591334	0.6704503455856	0.819873083696882
ABHD8	1078.94295166301	0.125462273036857	0.314519593277969	0.601210004841805	0.771383761869447
ABI1	2584.5710885982	-0.349568663726544	0.258641150167984	0.102212363301929	0.259345076099603
ABI2	2837.88028165652	0.0720497218667365	0.198997732987298	0.68315101396432	0.828216290609589
ABI3	1838.26962126101	-0.552232402468493	0.327035568198997	0.0288044744361957	0.10814485849512
ABI3BP	8.87218895690739	-0.0644520064178193	0.665287926120721	0.761292135408427	0.874885495596428
ABL1	3780.17772346545	-0.173124556790862	0.210691925051377	0.347420470770885	0.563937850329285
ABL2	1679.10237686526	-1.24382014556741	0.357956362705609	2.26162630172352e-05	0.000449244112152749
ABLIM1	3911.10677190428	0.917809065220391	0.268530601081429	6.84616972737554e-05	0.00111165761715582
ABLIM2	92.965811198944	-0.0933557691537941	0.41185765814494	0.726595713813638	0.855223644724777
ABLIM3	879.373152213442	-0.0822233328774602	0.267207998575493	0.705923573189397	0.843232862805544
ABO	3.24108112317037	0.0728004877600183	0.707874242504479	0.694126769222242	NA
ABR	3529.52394631196	-0.388493309142969	0.226983282121263	0.0461490587716779	0.150008305724624
ABRACL	4298.88638224917	0.24579673481816	0.301272668366037	0.29612840364839	0.512092980155308
ABT1	2725.53437581652	-0.0454031180115594	0.250834795784011	0.828040792553383	0.912781054488114
ABTB1	266.017821688161	0.915866592823268	0.380037365528419	0.00162632535136994	0.0132418649651267
ABTB2	597.793766671703	-0.0682818436216964	0.310133830781264	0.774145530022603	0.882891720918448
ACAA1	2117.88157079407	0.741920212252654	0.288429777888481	0.00178848274843842	0.0143149470917739
ACAA2	3259.72836297077	0.660085410897863	0.268012243515595	0.00315285960175567	0.0219443372773772
ACACA	1740.96292792545	-0.433062818370749	0.311892959406261	0.0744306210325307	0.208037998668593
ACACB	45.1440800501241	-0.332466714745506	0.605275075554884	0.240904387188091	0.450735645985073
ACAD10	492.200125179212	0.577715935627961	0.453323153128684	0.053973993696612	0.167770152274985
ACAD11	155.527768668613	-0.109606760353169	0.440848798377563	0.685593660935461	0.829385023758447
ACAD8	817.663368170735	0.506524267793983	0.240889241773145	0.0132401321460718	0.0623768117727827
ACAD9	1615.20294187173	0.357469825351335	0.269059567740157	0.103889803198553	0.26210125697154
ACADM	778.672134298257	0.292959342574081	0.240771606055518	0.149400079094932	0.331653636578187
ACADS	995.13615349098	1.59653849776486	0.592918120032283	0.00011302999987672	0.00167215825131428
ACADSB	369.409753070407	0.239642560266184	0.346329608951054	0.344669341613353	0.5612581304832
ACADVL	8340.68886277794	-0.0385456720350413	0.230942548720565	0.845151894971062	0.920813942556181
ACAP2	1823.07120644069	-0.817028593468301	0.340387038942467	0.00227583363118052	0.0171939717124926
ACAP3	3114.18213336316	-0.787220359217794	0.244801495427696	0.000203321481465045	0.00270007109141796
ACAT1	2132.51542162676	0.175983455634477	0.230955994038675	0.372257634454722	0.586856998264896
ACAT2	3769.49652441947	-1.18684053814255	0.262904909485089	3.66269187852573e-07	1.42205721645539e-05
ACBD3	1252.11264419711	-0.34507517410746	0.285985463764169	0.131367218021092	0.305072003528221
ACBD4	137.785086617484	0.663285847130263	0.506295820181913	0.0371725862967705	0.12885585490079
ACBD5	808.335498528959	-0.350499213055604	0.297074669854966	0.134747859195063	0.310279871800028
ACBD6	1772.74410286045	0.408639764985905	0.303058258173546	0.0860767416918555	0.230259761253624
ACBD7	50.2796064268526	-0.0552576971547623	0.477260785122958	0.837761504534889	0.917560672085257
ACCS	123.246918031582	1.24069204907508	0.557014761739802	0.000956686576695024	0.00906257083335414
ACD	788.996733893711	0.158934289339938	0.272299925568945	0.471362230594204	0.674335021979954
ACE	964.833010399175	0.331436458433797	0.282321254659357	0.143748120552828	0.323376452265013
ACER1	3.65776713634944	0.213607671441173	0.788209407230662	0.241892256657364	NA
ACER2	463.910758428728	-0.508835931162892	0.372910931041037	0.0602892795634754	0.181770144520654
ACER3	407.488898221863	0.0103481826078199	0.287531402839955	0.963784613906505	0.981622194619019
ACHE	223.119119466415	-0.448550344812962	0.357811079881923	0.0881725131240598	0.234214131393097
ACIN1	2562.33910838096	-1.20176405126705	0.428752533351475	0.00023000723174047	0.00297620519533895
ACLY	12447.3127288168	-0.589954222980179	0.252490374077542	0.00556894110013938	0.033120914204908
ACN9	415.73917727999	0.689313451588301	0.411044038260195	0.0184958231415195	0.0792446006332959
ACO1	2125.94619115843	0.0216307643636553	0.204919234786451	0.904670592837436	0.950206741034312
ACO2	8216.98618307751	0.250931177214964	0.224769072506826	0.19418920660431	0.393131684655706
ACOT1	328.16217349166	-0.109186797879558	0.375152379433884	0.674401643655174	0.822034167561417
ACOT11	217.07960612409	0.598811960021038	0.478219991213344	0.0513379178599881	0.161742151537026
ACOT13	1120.17033666922	0.733113038300406	0.305227900756653	0.00295508324124074	0.0209492442510615
ACOT2	978.96813679688	0.654805858090544	0.406195105699096	0.0235744632352387	0.094055773583854
ACOT4	10.1264167818764	0.000523591951935164	0.689557532232025	0.997822296968577	0.998739508020999
ACOT7	3252.5106787847	-0.468433715262184	0.227638476842501	0.0166656923624529	0.0735651957185304
ACOT8	1041.0988735596	0.390490686523304	0.26442117935696	0.0725525909982366	0.204667995429747
ACOT9	2352.90394222827	0.0797772164447885	0.221712969624824	0.677095329222437	0.823826500446741
ACOX1	1763.92366381705	-0.252022516963976	0.249399880245577	0.226237518501949	0.433619355491674
ACOX2	10.187627193098	1.0347220307541	1.26078944298655	0.00654006591312358	0.0374374912943192
ACOX3	1488.74672553158	0.308013344085185	0.244861135060451	0.134280853267222	0.309690021627366
ACOXL	3.13841517034468	-0.0946070389222266	0.742143772261063	0.56633692869703	NA
ACP1	2910.43218307784	0.176676296166628	0.243959193696583	0.388905776366488	0.603246692813885
ACP2	3150.94125388867	0.864052266442773	0.42930131701653	0.00508197249900396	0.0309269952897646
ACP5	626.082813798376	0.0570491048701947	0.29527428110383	0.805356798729649	0.900479184475724
ACP6	310.320000638251	0.841938522998183	0.410636220154831	0.00501846066520796	0.0306857281400935
ACPL2	23.9892867810327	0.443722020246535	0.666067684088903	0.13429509557795	0.309690021627366
ACR	41.1607865380063	-0.293261252797443	0.61316097935968	0.286166462249693	0.501518249764239
ACRBP	50.9197316124657	0.467557289137744	0.644504116215351	0.123455334891896	0.293105388849435
ACRC	14.0209348453228	-1.15427114417226	1.32868158523294	0.00458080973868287	0.0287046487081045
ACSBG1	17.397290709465	-0.168052708273524	0.581667312085722	0.520735358656516	0.709664011127967
ACSF2	238.970515954724	1.49043169307959	0.544946540408865	0.000129270196748974	0.00187130848784108
ACSF3	1108.45856351297	0.121966063648348	0.252256416320505	0.561045786156764	0.742062148472376
ACSL1	429.71149627129	-0.934898707765933	0.342888487554449	0.000631966563993569	0.00670007729727215
ACSL3	4059.0141374179	-0.251347512662875	0.220154573128538	0.186610649902241	0.382919349782068
ACSL4	2038.91047762099	-1.15294069957764	0.366659702565195	9.08235723834009e-05	0.00140691980746817
ACSL5	102.271283894482	-0.392470406779909	0.464331501314076	0.175788197117998	0.369142163599086
ACSL6	20.6313443483964	-0.185393954569345	0.581853333023555	0.48253372501569	0.681901925749091
ACSM1	7.18914162973996	0.851982323708226	1.34178228734528	0.00810835001072443	0.0435866188527843
ACSM2A	5.86776915132027	-0.0703351099057657	0.656121403584661	0.747203070411715	0.867555457255799
ACSM3	116.851929296529	2.3920490366862	0.805964270202569	1.2121701246349e-05	0.000262940522587599
ACSS1	495.755355038941	0.326928943291905	0.345065003840883	0.199733219320431	0.400627842979557
ACSS2	3135.49150198605	-0.302423832505983	0.266751585846837	0.165761491016317	0.354401325388325
ACSS3	259.035122071895	2.2302565736007	0.38297438157417	4.64725476731278e-11	5.25808993392837e-09
ACTA1	49.616617717234	-0.593051212395165	0.75473464506325	0.0622013749401978	0.185125009633674
ACTA2	1190.94246625349	-0.0809175874129057	0.278108647758536	0.717250712494658	0.849956224738729
ACTB	464079.488868252	0.0853589251226651	0.204723647823639	0.636129207357354	0.796315753200128
ACTC1	34.2525384586269	-0.399737183023157	0.676351972165307	0.160535582182923	0.347164333151848
ACTG1	312402.615245896	0.173251938107383	0.19691501386972	0.321802254797157	0.53997417326352
ACTG2	17.5559729993279	-0.0690930079844982	0.658163500849367	0.750067205749965	0.868770107780482
ACTL10	78.3210213947823	0.263914142020883	0.492363469808772	0.349964195987142	0.566438959011919
ACTL6A	1853.39591694013	0.07055034555614	0.23433613484189	0.723481328002174	0.853251869741057
ACTN1	9087.90964791488	-0.690367286847496	0.295720389134829	0.00405458571218742	0.0263408386437605
ACTN2	3.81741113615954	0.160566626851331	0.760455125736022	0.360528450430417	NA
ACTN3	1.39915057388607	0.0406660256470318	0.742017385627668	0.790213574333756	NA
ACTN4	20668.2169205883	-0.875248543212233	0.322732505666741	0.000789984110779791	0.00793220627403613
ACTR10	2924.86376173704	0.0358655913960549	0.205803639254064	0.843098494076518	0.920215491270705
ACTR1A	16482.1050550401	0.0713299959524826	0.234569020001398	0.720740795409252	0.851709371923711
ACTR1B	4411.79812224603	1.0241792736987	0.268815399098915	1.15789382904762e-05	0.000252328080496463
ACTR2	15170.2431561763	-0.282703459901272	0.228126338469296	0.147940366953651	0.329499308633934
ACTR3	12991.9147172663	-0.410723450458773	0.215643715887852	0.0284572164773912	0.107255328905363
ACTR3B	128.297074679899	-0.474719197274961	0.418338791609345	0.0952069227457619	0.246807018197649
ACTR5	540.003865558587	-0.253533748509419	0.274224433253405	0.253397935737492	0.46439104650926
ACTR6	337.946869623002	-0.0557334050263254	0.291882618273995	0.808507138782079	0.902139608331517
ACTR8	1153.51791084529	-0.21364249073961	0.211194546552559	0.246886790719845	0.457475302420397
ACVR1	1102.51698005537	-0.244718400579741	0.26132181131069	0.255035145592148	0.465948086863162
ACVR1B	676.393755825957	-0.0642500780087767	0.246667094890597	0.755875557327426	0.871898540680351
ACVR2A	654.987219457067	-0.196251269767532	0.321805692962033	0.420533040330995	0.631782323072155
ACVR2B	748.381342099334	-0.394370580365552	0.280197247528673	0.0812249897791339	0.220534657409539
ACVRL1	12890.3291971526	-0.106554988599488	0.222595307208478	0.579112053942716	0.755930597297059
ACY1	386.218660121732	1.81796318661187	0.399608884712832	6.90377253568157e-08	3.34383749904604e-06
ACYP1	38.7308792200053	-0.338584881232459	0.558087803110044	0.2419388438524	0.451954429359658
ACYP2	777.61792422334	-0.193703255734476	0.336593321892092	0.437172302695815	0.646141485737998
ADA	9884.29575069053	0.412026245841119	0.271459819535298	0.0629839073627703	0.186687578305537
ADAD2	10.9986609486611	0.0558209193577002	0.557922799333719	0.828521457380017	0.913097402924148
ADAL	98.214787404765	0.292860439017002	0.385886234435586	0.273768949250524	0.487585222169772
ADAM10	7573.34384537353	-1.00538314784684	0.344822854622571	0.000288882584869689	0.00357764132908232
ADAM11	9.73970200467335	-0.104396321951703	0.666392320973984	0.631136353281181	0.793930574086608
ADAM12	403.580811570817	-2.27090016036725	0.670725714100214	3.87386675866311e-06	0.000103018188967583
ADAM15	66014.5326271966	-0.885109245212269	0.234403145583305	1.92398155059629e-05	0.00038872672957262
ADAM17	1899.214199484	-0.57348756904195	0.262999857412758	0.0087962440911458	0.0461957965767082
ADAM19	7236.29417484757	-0.659102253885769	0.312696171449964	0.00797536577905036	0.0431106179582243
ADAM22	167.617932516599	-0.454363086418061	0.343778932672875	0.0776801880859421	0.214722467374894
ADAM23	441.990675076361	-0.267980499729451	0.318596159068926	0.270509271006169	0.483423378802154
ADAM28	10.0195557702526	-0.243652296053259	0.628142801889945	0.351605808877073	0.568250594783275
ADAM33	6.99642429801245	-0.00352308595326132	0.677164265079146	0.985980308830473	0.992577372609394
ADAM9	1919.79686360457	-0.571401579302788	0.317960316523922	0.0215963682513744	0.0887899523776711
ADAMTS1	1728.16656874109	-1.27142251213721	0.494950939892201	0.000367152823252415	0.00433254120073726
ADAMTS10	357.787943289768	-0.352184128091939	0.38611782791837	0.191713669082708	0.389737878659873
ADAMTS12	662.25632378065	-0.298901022159596	0.339227482078169	0.235784999808309	0.44516182783192
ADAMTS13	24.5929922978093	0.119031880967667	0.599645025453012	0.633851089134773	0.795424772724606
ADAMTS15	184.84390178032	2.68626973169631	0.46429836202938	4.56122371328968e-11	5.20236991750451e-09
ADAMTS16	26.6172404964787	-0.195910531843258	0.55828964889427	0.468675645453784	0.672055410612338
ADAMTS17	27.7043797527859	-0.215584896175257	0.489065182569836	0.438615190321111	0.647559442866838
ADAMTS18	31.0093096276482	-0.977265274663505	0.934906697822079	0.0118683003307129	0.057582631758927
ADAMTS19	12.4559828020178	0.388670882312805	0.69071462789003	0.163801852018155	0.351890714826962
ADAMTS2	10.0470487666255	0.0385386337821838	0.656359577841366	0.857793637580427	0.926868012552524
ADAMTS3	138.720037923494	0.513905093260738	0.521308127452802	0.0952304415602278	0.24681036008545
ADAMTS4	696.971199893198	-1.16547108572114	0.67450560130468	0.00337924541199301	0.0230659593927689
ADAMTS5	20.7462004380845	0.564884855602176	0.741626965205676	0.0712281552598267	0.202431659024941
ADAMTS6	20.9178710097211	-0.0704167454419929	0.54313914575281	0.788127672975729	0.891166395768964
ADAMTS7	8747.98899880114	-0.974278060675719	0.406167825058363	0.00139636638637826	0.0118682751217234
ADAMTS8	44.2531549522255	1.33166362679135	0.885039470436963	0.00282786089458325	0.0201992104202479
ADAMTS9	17837.8170372948	-0.514601740321658	0.427649754168166	0.0751733754926494	0.209658262589734
ADAMTSL1	52.7149571884555	0.470867580306721	0.650324160397112	0.120914452779207	0.289551829606557
ADAMTSL2	15.2507671405385	-0.252354230402973	0.66418537634956	0.31664994810532	0.534407734320832
ADAMTSL3	4.34906998541078	0.0883087305002103	0.698648683140749	0.649823507712026	0.805808898464946
ADAMTSL4	20.99521645002	0.132103617210983	0.59553825849643	0.601440763269243	0.771490118650288
ADAP1	255.509999331257	0.204322745534505	0.354240995932964	0.42408578594694	0.635293567506347
ADAP2	11.468579593962	-0.418330819866677	0.746740630957249	0.126285208409727	0.297229439597065
ADAR	6081.49288447032	-0.123678319514283	0.233625164300669	0.534119359700884	0.720889764320406
ADARB1	1350.82197234354	-3.17625741941752	0.336492259307836	2.90263725477026e-23	2.68459672964397e-20
ADARB2	40.0326110151757	0.344318217097919	0.513747522757581	0.236030581303345	0.445447092523779
ADAT1	464.190291097721	-0.0574298560538475	0.328404580456402	0.814681882399497	0.905678813297916
ADAT2	129.792175286949	0.0298002422041415	0.333279094774065	0.903840245069518	0.949996997048405
ADAT3	557.552633008094	-0.356532445205521	0.361630013422437	0.173285453981741	0.365385488681773
ADC	113.372130840273	-0.205413366864687	0.379094318890924	0.434821546298663	0.644215496469935
ADCK1	448.344791236807	0.404736868852171	0.297633763081435	0.0854504215058761	0.228930727667665
ADCK2	1616.69072695777	0.641344960486781	0.281394727264623	0.00548854238054427	0.0327344397436757
ADCK3	528.426371370939	-0.0534938449469517	0.301133040073874	0.819247410652085	0.908255556075287
ADCK4	721.296887704255	0.693876559343682	0.41236042832239	0.0180066977963526	0.0777722485501612
ADCK5	579.489788083349	0.31498671046734	0.332589519398934	0.207289176911902	0.410428507498953
ADCY1	542.969119979002	-0.637916832938627	0.508460932380182	0.0440032380253615	0.145100908228652
ADCY3	399.960022726643	-0.0866704533763821	0.344519591258363	0.729636010650333	0.857223845174047
ADCY4	2063.9931180241	-0.395395662605847	0.400000670532179	0.151356151023889	0.334577999989193
ADCY5	51.8858032571877	-0.242135510169072	0.490468837531167	0.387995712436163	0.602351631282619
ADCY6	1653.17093105574	-0.642420563620264	0.29493046056227	0.00707765022779772	0.039656478539277
ADCY7	413.782813896527	-0.296901126079816	0.361609194674818	0.253832908883017	0.465003254466944
ADCY9	993.711611156752	-1.03235764634739	0.265081263710475	8.07500521124159e-06	0.000187528405094564
ADCYAP1	31.3813949699831	0.545347795712647	0.720993415246394	0.0797419427356841	0.218225676492024
ADCYAP1R1	880.588548995226	0.514966429580503	0.444718663927327	0.0796231442300882	0.21805240180524
ADD1	12505.9928147653	0.0417537365690019	0.185053335378164	0.802202154045407	0.8987167727461
ADD2	73.917932593128	-0.218260986303867	0.486320373982817	0.433263782820251	0.642580713132006
ADD3	11675.469591331	-0.041838789294998	0.230232922870682	0.831745592594028	0.915141229976917
ADH5	4219.58246416391	0.54777514679931	0.255923062853374	0.010567247823568	0.0527169615409956
ADHFE1	45.7839397528235	0.425584010709503	0.629778263310133	0.152195819978838	0.335699544909655
ADI1	7506.12427337289	-0.164447652755544	0.346231020551637	0.514474126820822	0.705127199886316
ADIPOQ	7.9794724796853	-0.113290969565088	0.678245373984189	0.593652428175664	0.766067195644021
ADIPOR1	6207.55897615086	-0.0020447652908141	0.229767604518731	0.9917036382047	0.995426522015375
ADIPOR2	2682.56312518083	-0.626386092126328	0.211490362268382	0.000779489484212726	0.00785207961198047
ADK	838.292836605624	0.106983625224731	0.313059046480407	0.654868728362507	0.809725698158637
ADM	1660.89475081026	-0.44785751969416	0.409943277636216	0.110731555118948	0.273407189952387
ADM2	19.6545010458393	-2.18522742643879	1.72020709518234	0.00041885240094661	0.00482396539624422
ADNP	2140.30383617205	-0.330487482483506	0.262153499480268	0.125650367310423	0.296080164090521
ADNP2	724.364230109747	-0.337773664160192	0.277527253288654	0.13198981440903	0.306071806064423
ADO	1705.21324908779	0.0454093844389183	0.226079629161823	0.815260402157562	0.905823542125415
ADORA1	11.4570803965572	0.154786735304178	0.694353614640237	0.467215023059808	0.670912993312506
ADORA2A	2753.23924339481	-0.657156581926858	0.395978671703493	0.0213754220341634	0.088072578387918
ADORA2B	216.162474878564	-0.126823140456118	0.418686485775055	0.637120064044103	0.797203314675374
ADPGK	2077.13734663525	-0.19747401200387	0.228108981588673	0.312304993904384	0.529925558343095
ADPRH	992.611313280177	0.325333137791647	0.230126421107214	0.098107890572579	0.251959305677862
ADPRHL1	38.0714523071139	0.241806973026335	0.522362403031799	0.387449082546216	0.601899426016162
ADPRHL2	2050.6312018575	0.0277937464747551	0.263815619694985	0.897661062135329	0.947468264448161
ADRA1A	4.35479493807027	-0.0701429085585663	0.69757704132417	0.714809267402138	0.848750226880203
ADRA1D	3.37311721757387	0.054772335152341	0.728417596642548	0.741897492518816	NA
ADRA2A	120.202333336975	0.0851920224890023	0.434853211294173	0.751955857880397	0.869575772526775
ADRA2B	30.0197555360717	-0.200038203215833	0.801413069767667	0.239040269251118	0.44849383497195
ADRA2C	71.6798769899325	0.138749627395741	0.473169293138558	0.611612342297612	0.778440726882211
ADRB2	38.8180459215059	-0.264286049086273	0.48187066040985	0.348667431094401	0.565140308801131
ADRB3	6.87757635067003	-0.0806983560287521	0.662402134917781	0.708647793452882	0.845130765056422
ADRBK1	5475.59520931787	-0.120247250628386	0.20274884834594	0.501762350606492	0.695681232362695
ADRBK2	206.611109878105	0.0541186276284883	0.335352885496263	0.826898313461243	0.91219055106099
ADRM1	6825.96034457483	-0.152128042886684	0.247082649891805	0.462118865245444	0.666942833945584
ADSL	5589.31735198261	0.393759138534677	0.283813192952199	0.0842878396718096	0.226631733170799
ADSS	1302.30491448258	0.123140793816412	0.226956062407421	0.52733992438807	0.715644731497513
ADSSL1	38.6919051056228	0.380760730276895	0.630722497303293	0.18717139124087	0.383647099466613
ADTRP	1.14213011972471	0.0530348720802322	0.755068001471976	0.712806618881561	NA
AEBP1	2004.99316223754	-0.523316555364654	0.357867266397726	0.0486265139514262	0.155770053638736
AEBP2	524.261486981751	-0.187663295263321	0.310105288572319	0.431722555113436	0.641417846421008
AEN	1754.35627446935	-0.510874344826292	0.346732624461309	0.0497267534976717	0.158361962332261
AES	19855.3578312052	0.104713122601743	0.22624420614152	0.590129196276322	0.763814150538668
AFAP1	2070.00523890825	-0.529814924153458	0.288537772131504	0.0227459591000034	0.091680287392929
AFAP1L1	15177.6906027505	-0.463061684587678	0.302743569904442	0.0524975668088308	0.164300307009802
AFAP1L2	1333.63430479635	-0.306031366406216	0.368383904423546	0.244021763349726	0.454404186840707
AFF1	1969.57337263665	-0.269337906298278	0.358923505005534	0.297615236010317	0.513752262040024
AFF2	17.8254894366829	0.299362144469297	0.669503514495928	0.253335557298686	0.464350024219197
AFF3	8.98318963681627	-0.0143330326278032	0.634685324125948	0.949449249744224	0.974460140720795
AFF4	2349.89009847103	-1.136299793764	0.437303662319925	0.000499417027542565	0.00553980785924274
AFG3L2	3627.95617265484	0.101658557396155	0.214542891131335	0.586547693493082	0.760849677068024
AFMID	441.676238704771	0.283780677916837	0.285348773619147	0.213021461694279	0.417335387599982
AFTPH	844.806279752927	-0.801039361860586	0.268736082709541	0.000429097844076418	0.00492591786426362
AGA	595.649330881322	0.761055859494154	0.269915576180847	0.000806505792070074	0.00804581394018166
AGAP1	1415.92175243547	-0.789768491921641	0.25037147513538	0.000249172282091172	0.00317195642269618
AGAP2	66.0306607743132	-0.140832931234374	0.459636015140675	0.60604387367962	0.774632063850973
