	baseMean	log2FoldChange	lfcSE	pvalue	padj
ABCC6	6.62009799164704	0.0376290810924337	0.798889359061545	0.864259019262438	0.920406661208048
ABCC9	239.804998180495	0.530779639802161	0.40812060273198	0.108772345496433	0.226783674745448
ABCD1	993.960229916307	0.0604977903945702	0.247897588593227	0.792978362120962	0.877155559307751
ABCD3	1359.84205770383	-0.68290548896719	0.244582047713261	0.00266341059450893	0.0137019561883741
ABCD4	2639.31149683848	0.625256988271613	0.220956958176529	0.00267560995059605	0.0137535170578644
ABCE1	3358.99001701971	-0.879966902538733	0.278081458699683	0.00049456426711234	0.00372781546593015
ABCF1	2468.26197839751	0.440052172804907	0.257199068848135	0.0639134889077032	0.152630387744308
ABCF2	3152.43165038935	-0.37006983286435	0.236546733537237	0.0944253980408448	0.204137727262311
ABCF3	2231.79411432291	-0.00678742906502131	0.231710391539176	0.975107826968746	0.985958164960163
ABCG1	1810.32839219132	0.697137265583586	0.237487812142597	0.00165894768365356	0.00954989531675054
ABCG2	958.99139267297	-0.318545375012553	0.242063338133383	0.158216142691658	0.298470462314064
ABCG4	9.25431643327889	-0.0978344429077897	0.724696723798102	0.73062269025398	0.833775133857648
ABHD1	1.67841893139003	-0.200823238928421	0.902815720540394	0.286927115173504	NA
ABHD10	851.599015982365	0.35691799221938	0.259228947342622	0.135604151445064	0.267528592247901
ABHD11	246.045882288043	0.643043173599991	0.390142060746555	0.0463171848613183	0.119318417168987
ABHD12	3087.23903047953	0.165382776725989	0.23019552935384	0.444406122311348	0.608828044218956
ABHD13	943.794187165627	-0.430282871688878	0.299671126779196	0.109264578507994	0.227588990947149
ABHD14A	1009.05330465461	1.47665300893684	0.430989708029353	1.79740091057545e-05	0.000258618700651489
ABHD14B	905.669756581355	1.47599882772823	0.393406630707128	5.40521983132432e-06	9.7471293572477e-05
ABHD15	523.300769235569	-0.236609376433798	0.272559073544291	0.34268730515324	0.51222596382853
ABHD16A	3366.74386862209	-0.862215165394062	0.225915596562199	4.77076934665221e-05	0.000572034394348586
ABHD16B	170.771028460764	1.95104258733214	0.518612583986554	7.20551622533224e-07	1.85761723175029e-05
ABHD2	1719.19459404314	-0.876057335089361	0.311809869780313	0.00152424949697564	0.0089316470524274
ABHD3	198.532744602544	-0.946394515111528	0.389292103517586	0.00335823928810755	0.0163861360798932
ABHD4	2824.53222085086	-0.58981588468072	0.294389679955122	0.0259164198024671	0.0771025394290893
ABHD5	699.47063788388	-0.496606590936896	0.253991829025084	0.0345477124726166	0.0955940630459575
ABHD6	1530.07516412618	-0.342301542295042	0.284567680945	0.184724418645482	0.333635414906358
ABHD8	1016.22295942664	0.351305503601874	0.316095822244285	0.20933988154252	0.364118900288071
ABI1	2394.4176008065	-0.791373530743599	0.298140363344162	0.00305113653925191	0.0151717614124287
ABI2	2260.92512268327	0.0538198207168745	0.199192077562542	0.777185128450522	0.867107896235679
ABI3	2299.75356019717	-0.76886663765912	0.245813857535066	0.000752678283227417	0.00510995666493475
ABI3BP	7.7466830432261	-0.0842184333511086	0.795390495407935	0.71242931552701	0.821266042336967
ABL1	2451.29955122426	-0.204308098863421	0.322082329667978	0.471613766493157	0.632398923445399
ABL2	1263.07917011718	-0.61269155850823	0.264327401457977	0.0116026399073305	0.0422336092626829
ABLIM1	3073.21403463283	0.377942718509097	0.222712525751298	0.0718243543910393	0.166151254829507
ABLIM2	88.1349090679454	-0.0316144824028697	0.522412190438099	0.92924905042059	0.959440394578195
ABLIM3	892.861509252574	-0.0183650899819616	0.24733178267599	0.936378485289267	0.963298402811995
ABR	3407.20311542061	-0.471490222265348	0.203468368553643	0.0148970774266797	0.0509586111326877
ABRACL	4899.00905760392	0.198769721899125	0.204679914120279	0.307707019071006	0.475666795933705
ABT1	3107.22378352796	0.215102640416456	0.243106545592207	0.342599731773852	0.512203559384669
ABTB1	354.28650292881	0.711884280109471	0.403321747999794	0.0306432761258923	0.0873950305616202
ABTB2	485.086458600206	-1.14952020767408	0.412816587994357	0.000595801707699888	0.00427514948590295
ACAA1	2742.15540612117	0.344792339093924	0.253618492957756	0.142037527414198	0.276215350155462
ACAA2	3401.40303838862	0.691866980114819	0.228269969708085	0.00123616750094154	0.00755276906644628
ACACA	1501.79268054314	-1.02940458945752	0.342060923407216	0.000496665733225326	0.00373493225432747
ACACB	19.5615545288377	0.130568500937012	0.73190169367927	0.644132584943467	0.774097065743238
ACAD10	513.323369952559	0.881569374625757	0.291568165339805	0.000778254147019984	0.0052401871362326
ACAD11	129.583626867596	-0.326745949219844	0.539899412486179	0.365040069628851	0.533675454491972
ACAD8	660.230555137459	-0.0942919097555237	0.309197147658291	0.732056861041252	0.835134356792681
ACAD9	1644.86782010524	-0.143852388880128	0.235461898694737	0.514237901589516	0.669713108306468
ACADM	671.83870891222	-0.121472917419537	0.287535643950766	0.640819547580396	0.771438564921012
ACADS	1401.8595740256	1.07819580597894	0.38462557463789	0.00075861087003343	0.00514007493349574
ACADSB	334.220432941732	0.372790344009894	0.333266365179781	0.199861637691421	0.352405846723703
ACADVL	9546.05437848827	0.161490338716248	0.271245168101649	0.515656052683189	0.671051218857818
ACAN	11.1411662948768	-1.82069642387	2.06160568238829	0.00142060267408147	0.0084431234189245
ACAP2	1268.24590013631	-0.798227430074639	0.271007112397026	0.00125882407244213	0.00766054100063209
ACAP3	2977.07560139428	-0.0842264889277405	0.263876603544444	0.728774455749032	0.832686603493061
ACAT1	2563.24172750178	0.156116124008686	0.229554222384441	0.469270828455304	0.630543521193786
ACAT2	5460.36957195793	-1.88446379856815	0.31895412568436	1.42321738619101e-11	1.37446226907407e-09
ACBD3	952.917626575188	-0.477497436151829	0.361859113201842	0.120609984673821	0.24480085663264
ACBD4	215.084538845719	1.93739159493711	0.572212792466053	3.40555045881789e-06	6.67305732957476e-05
ACBD5	616.026563925877	-0.653198793955465	0.288289948553676	0.0121172667525595	0.0436101001694394
ACBD6	2228.34517255004	0.763068762155582	0.259067142550144	0.00137733434255416	0.00822509830553529
ACBD7	50.4407341856851	0.637668766994592	0.671352575053537	0.0880171183201233	0.19347715746027
ACCS	143.119181504921	0.820515549003897	0.540216454168514	0.0293640369763551	0.0845893568327244
ACD	902.179897891951	0.496183290984583	0.296016557569947	0.0621851039251725	0.149411700128658
ACE	906.836544297283	1.38944335303176	0.266227780257376	9.89750929337735e-09	4.83991726691453e-07
ACER2	235.520149073983	-0.96774934162815	0.670375654775856	0.0164263651313361	0.0549184144208491
ACER3	254.3411992254	-0.137969132136806	0.397023425398436	0.671292485817375	0.793518831801279
ACHE	262.631317085145	0.376058944826737	0.416731624061474	0.26033597919042	0.42450180254605
ACIN1	2003.152685074	0.999984753361135	0.302480317309108	0.000209560968071327	0.00190701266271934
ACLY	11571.5396063983	-1.21009068663832	0.310065040684565	1.02856114583942e-05	0.000166275984764465
ACN9	444.315506526623	0.370334081076718	0.297501102215625	0.165795082171762	0.308656039035657
ACO1	2062.36794760736	-0.853252421156202	0.278062320317293	0.000731560020638832	0.00500117723562099
ACO2	8203.17145192038	-0.232086812929023	0.207528566415512	0.239423237865596	0.400413789115441
ACOT1	218.23078934321	0.0827026456561419	0.500795672361282	0.81569805180544	0.89097829331149
ACOT11	230.707751013831	0.406106543891633	0.394991117331973	0.210902055014071	0.365678881760044
ACOT13	1381.72585307007	0.402207938522999	0.24419608652552	0.0768904685595097	0.17518429380487
ACOT2	820.830850658357	0.43040745711367	0.290199406658313	0.100459050965855	0.213520157667722
ACOT7	4934.26258250946	-0.769302938648314	0.212818056943876	0.00013221547330905	0.00130602245305426
ACOT8	1642.16654325742	0.560216929465462	0.299477060810096	0.0368577331002706	0.100408824450995
ACOT9	2821.97138358182	0.236234948732942	0.22655907896664	0.267903700255015	0.432845811865271
ACOX1	1632.0194006014	0.237287064814379	0.217821542236307	0.249304109437498	0.411691836051035
ACOX2	15.9257725442711	0.361391578931262	0.79430980245859	0.221983134195594	0.37943937620182
ACOX3	1575.1727175103	0.154560745046034	0.229468248505061	0.473566672820964	0.634299605344855
ACP1	3094.28303418708	0.0216578068149238	0.209877590157858	0.913482539640481	0.950968408010126
ACP2	3373.66640278117	1.40416325455522	0.246168863021403	6.18949213889284e-10	4.03079675263159e-08
ACP5	1429.41367535184	0.248732838235219	0.575280269178643	0.485239231381112	0.644967332018559
ACP6	359.439732519951	1.34925352240366	0.368034126406976	1.37512799811524e-05	0.000209813344896828
ACPL2	23.2214133116737	-0.0313608265844918	0.681797423024348	0.919138470763959	0.954423163815277
ACR	31.2156375489456	0.263928439927891	0.606229751136818	0.452879116926891	0.616805627258408
ACRBP	75.741468703713	0.935332871961096	0.621904112846114	0.0180226493975491	0.058726399187034
ACRC	16.5994922687482	0.109089759640199	0.711737600161382	0.710470691825773	0.819971256205102
ACSBG1	8.97915455832853	-0.182341561520318	0.736277707521136	0.525276531532979	0.679464426998482
ACSF2	249.502781930891	1.80554083979529	0.622508143362889	2.88087832524611e-05	0.000377370343824659
ACSF3	1359.29943653762	0.412154186763305	0.264003518017081	0.0895426142225801	0.196143003671684
ACSL1	447.948401240313	-2.10430505747585	0.587118408813611	1.02806781523659e-06	2.50917936930123e-05
ACSL3	2818.77991289014	-0.434430031791754	0.295973237723529	0.102549085221786	0.216788766158855
ACSL4	2142.88458779276	-1.57935654553643	0.390869847191024	1.01840105010162e-06	2.49000868851359e-05
ACSL5	104.643375246303	-0.763102684876799	0.575984622772388	0.0449262735722111	0.116719970723341
ACSL6	16.1939150409004	-0.0547221567867781	0.639016422468374	0.869002832316439	0.922640725278966
ACSM1	13.3878180165888	2.7921825670404	2.46177935953042	0.000341409561300338	0.002800205199942
ACSM2B	28.1589978011642	0.509640856601302	0.824631445574079	0.115333014824635	0.23706671005315
ACSM3	112.324589199635	3.10556004209445	1.05250281841529	4.01706833374498e-06	7.61359116882618e-05
ACSS1	404.125117998236	-0.426987743817189	0.354661160446437	0.159529112698728	0.300245108559543
ACSS2	3627.45200979167	-1.06966341992881	0.280956930551334	2.59496501298172e-05	0.000346524919760756
ACSS3	138.545283939677	0.63231940675609	0.44803096412645	0.0689128808325664	0.161262243787516
ACTA1	25.367754887216	0.438194940554521	0.653445033612657	0.21707112112875	0.37392180963146
ACTA2	1284.7509830712	-0.0503333342342856	0.36143572042804	0.869890497748759	0.923166923815701
ACTB	520254.864323505	-0.230950782344086	0.2177905261594	0.262117703491265	0.426841656563861
ACTC1	21.0810062077557	0.299024164698016	0.685335987577031	0.364170016799944	0.532636686975945
ACTG1	353669.490720688	-0.636249083205554	0.212981268470079	0.00159546711471666	0.00928167384560611
ACTG2	8.39149816893426	-0.152001956657953	0.75631540827341	0.572094638178938	0.719029765226085
ACTL10	120.809997190591	0.334814052116093	0.523489513747459	0.352513141847383	0.520903654384869
ACTL6A	1661.37529195484	-0.48057661013842	0.288503364266531	0.0653261197158347	0.155060668684623
ACTN1	8535.36849452247	-0.848478939943206	0.344351073214162	0.00431500957269658	0.0196985204446591
ACTN4	16798.4151267226	-0.187795852381865	0.197224347432431	0.318982945589998	0.486878388085711
ACTR10	3473.29450800855	-0.138250699183946	0.207953053925253	0.484328064780234	0.643818510026622
ACTR1A	18518.1829855076	-0.152619343699754	0.185302242293266	0.391302021694382	0.559975117694491
ACTR1B	5119.52089033773	0.753645116081687	0.201688990301892	8.55116637182471e-05	0.0009215809969823
ACTR2	13611.9929780858	-0.855597351125118	0.262956138400229	0.000392106713929107	0.00311081891229784
ACTR3	15318.985519485	-1.22807419502857	0.263347115179663	3.39045342254993e-07	1.00189721460771e-05
ACTR3B	86.7645714686607	-0.00552662494416364	0.435345420644864	0.9870344208357	0.992745566506587
ACTR5	499.044905053602	-0.0902741387345987	0.319222991299211	0.748882796608695	0.847584604356804
ACTR6	401.311289513432	-0.0564138664962671	0.374376683994848	0.857484410795971	0.91715523380925
ACTR8	1164.98123326072	-0.163592799162748	0.253932759240422	0.486734561210104	0.646204792810439
ACVR1	955.134074247827	-0.30050429977976	0.254085640883586	0.201442217639077	0.354283567461738
ACVR1B	478.85186624842	-0.724694951826708	0.366725678912565	0.0195623573668718	0.0624695218633941
ACVR2A	512.816084150779	-0.324871796762855	0.333087132869244	0.26377860695637	0.428731931224274
ACVR2B	480.63614114807	0.109515076077381	0.298271610546859	0.682731005138615	0.800529630651908
ACVRL1	13656.8403220641	-0.0783076509460928	0.198249212474864	0.679219128428124	0.798114421389674
ACY1	633.328127513689	1.50485972695955	0.369756921753005	1.30346301981056e-06	3.04606893796206e-05
ACYP1	51.6652255145458	0.329984232771987	0.563474681830305	0.359940707982785	0.528638870071767
ACYP2	809.005411028251	0.221603923735404	0.279418254776762	0.383772158966973	0.552768683057146
ADA	12000.6617889901	0.155289855251425	0.304971986153554	0.568792558450467	0.716321010509382
ADAL	124.222144978706	0.238915432066286	0.410310463477409	0.470470333061454	0.631691698905358
ADAM10	5482.11896304189	-0.875301073430922	0.675167034260569	0.0272476965518383	0.0799869212075511
ADAM11	13.2643599853087	0.473209717139811	0.924267288669413	0.098255991102868	0.209909137709034
ADAM12	271.050908210271	-3.31862802201487	0.578382448140875	3.38955917643108e-11	3.00489888021545e-09
ADAM15	79108.0953765561	-1.40252316005449	0.197227996874228	6.55320306976123e-14	8.82819248839109e-12
ADAM17	1026.50732088296	-0.783216640746707	0.433751258501563	0.0224717047648878	0.0692417935231629
ADAM19	4811.70825720984	-0.424486498161379	0.238488197550346	0.0567236085520805	0.139324229977395
ADAM22	106.30487168223	-0.211816651582764	0.541114909101624	0.554042192139021	0.704524686487349
ADAM23	365.288604261262	-0.229733859052922	0.422207446359753	0.49385773421635	0.652822710611041
ADAM28	9.61568805161456	0.500845870241822	0.891899660194542	0.0988732074275253	0.210990715715798
ADAM33	5.41568663848781	0.231957223542275	0.855608028770646	0.30718817545933	0.475238991104104
ADAM8	19.9305797309989	0.306510147156416	0.791770265755329	0.278512584979585	0.445056568229385
ADAM9	1527.00876999978	-0.766398059320884	0.326684431174431	0.00743348368585093	0.0301164507240267
ADAMTS1	1136.34702784136	-1.29749457610694	0.412667043557988	0.000106422661324786	0.00110533166233098
ADAMTS10	265.365284900245	0.661444002099849	0.340029801885314	0.0248511653094127	0.0746893837525458
ADAMTS12	287.072160798568	-0.167425084812318	0.476228964074471	0.633805003796495	0.765703759202359
ADAMTS13	34.0269390278483	0.180036861756857	0.563464767720666	0.612858968281001	0.75042729309831
ADAMTS15	194.160763786521	3.23529308439992	0.645492648503877	1.35868812521465e-09	8.29765934603314e-08
ADAMTS16	23.8980064864888	-0.00689227143727279	0.605074368128875	0.984023186746378	0.991818573247413
ADAMTS17	17.8501159462421	0.142138171946427	0.667848466773851	0.658682492142498	0.784447575362286
ADAMTS18	38.0447423568036	-0.591201640358274	0.845168324167956	0.0809470833301735	0.181836500251743
ADAMTS19	4.33297311623354	-0.192740497249272	0.850389957900021	0.37324780151485	NA
ADAMTS2	7.78894020316244	0.232535110194191	0.800552585214982	0.3684422819897	0.537504311818486
ADAMTS3	107.802813316249	0.464398203281886	0.491187443948688	0.194508398095605	0.345896194930983
ADAMTS4	438.734386161314	-0.812749507610475	0.48153258378642	0.0243557129349776	0.0735542530636324
ADAMTS5	11.4756153301517	0.143259171281878	0.725340313413664	0.619549538184837	0.755455692980552
ADAMTS7	6264.57341395054	0.846911745709887	0.24199326803418	0.000167539179276664	0.00157898207300455
ADAMTS8	44.9276996394815	1.39740344279499	1.01617539388342	0.00337342739341983	0.0164260332434379
ADAMTS9	15397.1467898954	-0.162644503625987	0.263232339878635	0.502195812359881	0.659467952755841
ADAMTSL1	26.3990720835208	-0.0465084633396536	0.677529540035349	0.881426639374418	0.930165382969347
ADAMTSL2	11.9421189265998	-0.138439738057551	0.739737776111094	0.618936847482922	0.75477557874182
ADAMTSL3	3.04965961838385	-0.230558345090721	0.898953253401966	0.257316678495951	NA
ADAMTSL4	29.8169535498543	0.727362327339058	0.77999660864083	0.0530511212666666	0.132396559630451
ADAP1	338.548230535065	0.0748599036395241	0.360116160516474	0.807085737726073	0.885583735693841
ADAP2	5.97839231289528	-0.138404960622443	0.788413648409297	0.570081561093426	0.717024323202266
ADAR	4533.62681204514	-0.0771341267711095	0.265335306523633	0.75191679249811	0.849329111855038
ADARB1	899.702982187207	-3.15416178591924	0.397112780670948	1.30260951408571e-17	3.50963869275525e-15
ADARB2	19.0043834458009	0.115738268919861	0.624079459258088	0.733193768596683	0.835876178070773
ADAT1	316.950853958853	-0.462738349355837	0.384943634306285	0.147938605534607	0.284589721216721
ADAT2	90.4898820589661	0.391766398645775	0.470028405645697	0.265753969841724	0.430869228299183
ADAT3	604.470479776149	0.466446802386077	0.410176953255746	0.15959315344577	0.300283379638275
ADC	116.683213218158	0.0999018144000487	0.455231413149461	0.772910779912905	0.863601156837146
ADCK1	472.47905179228	0.0208106946813217	0.29681831617561	0.937859783581206	0.964172623536536
ADCK2	1640.08045246401	-0.304547388114972	0.221453069216354	0.14498554794548	0.280383665063206
ADCK3	488.87717570915	0.311566441162286	0.354291727359243	0.304348339894372	0.472074248694261
ADCK4	795.172225600127	1.1355412506341	0.281699308094476	8.2317676869836e-06	0.000138788613235388
ADCK5	891.135335126461	0.375462284995217	0.325508589302907	0.189123665929753	0.33935078265092
ADCY1	420.18800501816	-1.15260602725771	0.359116804163112	0.000162348208120926	0.0015427570731602
ADCY2	3.83452449458496	0.217042536649453	0.872344511655414	0.306850661567147	NA
ADCY3	356.180389694947	-0.697336427641747	0.39653129258734	0.0324334489438672	0.0913067039413399
ADCY4	1834.30441426059	-1.02536653730697	0.27791667355291	4.78221943671523e-05	0.000572408338675122
ADCY5	16.4830590833337	-0.0143137163562337	0.727508766377845	0.95888283940404	0.975856102521916
ADCY6	1211.45251544507	-0.74055397659367	0.271334124320293	0.00280706318509847	0.0142331569101248
ADCY7	309.586479233106	0.247671412773496	0.305020582320654	0.363415717839866	0.531923240182957
ADCY9	616.43853041477	-1.00208485881217	0.399419422826114	0.00224577098671365	0.0120308534613771
ADCYAP1	60.2908945006192	1.69242684418244	0.962656502112229	0.00083268944561078	0.00551952999138337
ADCYAP1R1	823.690979041603	0.209778649916179	0.378611275530987	0.50727062500116	0.664354332647821
ADD1	12077.1489204822	-0.18425663281819	0.185567990265702	0.301295020487484	0.469008765832133
ADD2	75.0328970766906	-0.80686514544802	0.495769684222882	0.027161293004679	0.0798509471924036
ADD3	9589.07678403564	-0.473006039561856	0.2709274621961	0.0563902393931078	0.138762522355296
ADH5	4930.94308568016	0.0556709845759549	0.247616538110574	0.808983431321425	0.886816220964316
ADHFE1	24.2831785056846	1.12254555697191	0.984364477339091	0.00967238201887046	0.0368268776174284
ADI1	7463.54375683242	0.365647531280831	0.252416681687846	0.117951430244684	0.241078477315514
ADIPOQ	11.4220489409494	0.452221685709837	0.764285845942863	0.167560627309261	0.310896456060728
ADIPOR1	5342.89829508878	-0.487829717686427	0.254244152673732	0.0380386811139904	0.103033612692163
ADIPOR2	2287.77649689833	-0.763664346886718	0.25763922080693	0.00129683237059498	0.00784858020056509
ADK	896.918964128358	0.460925908261679	0.263281445922496	0.0569782402024965	0.139785395219158
ADM	1239.19250217573	0.33972441894985	0.312767857789158	0.221110168594912	0.37850689257041
ADM2	17.896276024974	-0.308228067065825	0.764877299872154	0.297752660626255	0.464881185054581
ADNP	1295.05576362721	-0.407012444733775	0.35917180021422	0.183628245741284	0.332092093278624
ADNP2	559.489635466751	-0.602941585351263	0.346707594511746	0.0436537114525854	0.114343432914597
ADO	1564.36104351504	-0.0791243494573659	0.224947666193111	0.708930514789246	0.818743839613299
ADORA1	20.1527911999696	0.075476524618415	0.68848099152147	0.80538794118186	0.884618638659625
ADORA2A	3459.61015289057	-0.900601513372144	0.296551128294282	0.000704061951096396	0.00486400968829341
ADORA2B	201.649971424164	0.699335174635149	0.388165697599268	0.0297815406429747	0.0854516913708739
ADPGK	1950.66449090988	-0.121810025003613	0.24446823520148	0.592812915891329	0.735608477662352
ADPRH	811.896242525207	-0.66086128228677	0.256667140045139	0.00525966407894683	0.0229584002886939
ADPRHL1	27.0682867437333	-0.382633482339827	0.632194518516353	0.279971404716263	0.446334413550416
ADPRHL2	2230.55277941038	-0.246242862673005	0.219760365193949	0.23553409383063	0.395511912908063
ADRA1D	6.17930002924597	-0.0695804960835704	0.800008693816204	0.754551661683242	0.85111594017316
ADRA2A	53.7399982312411	0.232289861457926	0.541184684947555	0.516897661889747	0.671903393437424
ADRA2B	35.603519730259	-4.7645991670628	1.73609241543506	3.69995693824685e-06	7.09081008207112e-05
ADRA2C	118.63798455666	-0.0793518793828803	0.510572147580339	0.823461404489203	0.896110173365497
ADRB2	35.7435396125773	0.137230118179586	0.648875671101989	0.677917179662993	0.797471103993596
ADRB3	5.15812821374557	-0.60175918669888	1.14322843013024	0.0359032708325037	NA
ADRBK1	5576.03983475173	0.447217963072048	0.247688190785193	0.0519228299598007	0.130124312689699
ADRBK2	153.539911568405	0.200476742842969	0.418861414684917	0.548840695266392	0.700178255840265
ADRM1	8808.56230251783	0.157370634453454	0.237684857275268	0.479068548158307	0.63949214444686
ADSL	6365.37704170217	0.299738638898007	0.223008038020306	0.153974935141755	0.293124076445394
ADSS	1123.73582627333	-0.348649244389388	0.274094971813538	0.163818508054453	0.306137647106791
ADSSL1	38.6010344287216	0.708643095852858	0.664655318525275	0.0630616540928854	0.15098975237678
AEBP1	1869.25760423221	0.987861419429989	0.312063788625511	0.000349896000320468	0.0028584547802637
AEBP2	390.051151425372	0.519413073410793	0.400225789552468	0.112548789306249	0.232946665741402
AEN	1571.95300713994	-0.578373205163671	0.224516529035879	0.00617841586461063	0.026186802096118
AES	27479.1225959281	0.785890395230188	0.262267742879316	0.00110613584945371	0.00691462312853597
AFAP1	1756.55881779102	-0.57432253869156	0.265164464541621	0.0183117887511885	0.0593868985674018
AFAP1L1	12488.7561655018	-0.62134062131115	0.224194885060596	0.0032194158662129	0.0158275468399397
AFAP1L2	1213.07832834849	0.37269641723792	0.278740237889388	0.1419888102927	0.276159694583439
AFF1	1142.11709473015	0.462372655210826	0.28328164232149	0.0720197125573383	0.166542299937092
AFF2	8.3667522978817	-0.136473945234873	0.797875119200048	0.563634823446408	0.712306273243548
AFF3	8.54721763991397	0.104004640707285	0.765742934600306	0.683154748097529	0.8007612046391
AFF4	1684.49667689688	-0.763269546296643	0.345671518218123	0.0104687710755786	0.0391965622205791
AFG3L2	4171.67715000543	0.162022403992802	0.233930015899455	0.460011605435482	0.623072322431406
AFMID	498.163970839313	1.05690357892663	0.349523164271315	0.000428513142625539	0.00335128007559336
AFTPH	795.315215681567	-1.23026172638204	0.392075711218454	0.000146744912210242	0.00142201822191885
AGA	611.395408682993	0.918018712308099	0.289435128220435	0.000430431142219444	0.00336436537271751
AGAP1	1000.25481257536	-0.826558082786167	0.292384833671152	0.001674573009843	0.00962371715945322
AGAP2	66.0502855884913	-0.465209168423525	0.4874170660252	0.192729787318896	0.343935065915448
AGAP3	6627.97610461783	0.200879871381266	0.260601250689114	0.403267398995464	0.571621771541719
AGAP4	4.04000875950323	0.166870332606123	0.844655385027221	0.430117082443992	NA
AGAP5	20.722587427907	4.5146955486013	2.68028902684578	4.27200386776792e-05	0.000521328642513313
AGAP6	42.2509204752943	0.159661377414031	0.579823806084027	0.650970334903982	0.77931550548141
AGAP7	16.7310485028371	-0.00191339265870133	0.731945384024733	0.99443216432828	0.997117073119885
