	baseMean	log2FoldChange	lfcSE	pvalue	padj
ABLIM2	92.3524309963383	0.0110457913277615	0.184022731932218	0.859737639924836	0.975938030521198
ABLIM3	880.178401137078	-0.00533929517611141	0.15978776885987	0.945110350488818	0.990593002875652
ABR	3945.28164142939	-0.0050696436294294	0.147154988334835	0.952245424852141	0.992036128317162
ABRACL	4020.48338667345	-0.0675891421841126	0.171702683321514	0.371836137479779	0.824438907047566
ABT1	2732.83503941239	-0.0199802311582927	0.157388098692046	0.801192287084923	0.963444649443617
ABTB1	192.433011589321	-0.0772573593406082	0.209143129199568	0.25756396927191	0.758690183927209
ABTB2	651.193752020489	-0.0601088318701018	0.164782317947115	0.439547864483971	0.858188856670936
ACAA1	1867.57787381462	-0.244866049587562	0.241593867471506	0.0157961755504333	0.293443932934206
ACAA2	2369.43459916372	-0.0382911102590708	0.155100353684959	0.637531391423428	0.923919570125855
ACACA	2055.02928884763	-0.0127648188314271	0.162750980005632	0.866071468460128	0.976867845867426
ACACB	37.2835539693594	0.096136607996168	0.34371898807914	0.096086578194282	0.598666233212357
ACAD10	319.077145076128	-0.0121858748072315	0.186028356426738	0.843284364546818	0.972163316326871
ACAD11	160.842607570041	0.00278563495842752	0.195359809090051	0.96128715223913	0.994443261715693
ACAD8	646.906444471496	-0.0368570381642154	0.160128882288772	0.63818687587395	0.923919570125855
ACAD9	1499.19222848928	-0.111061297503723	0.17017921245679	0.177775652843837	0.703186633253411
ACADM	669.606560033413	-0.0304597629561257	0.156771218062464	0.703547373674535	0.939134030922836
ACADS	554.636181472501	-0.160651291981497	0.317290522231431	0.0585512007366176	0.511695237676772
ACADSB	287.906728629345	0.0175429345219264	0.178375045246373	0.790194950464762	0.960590669346106
ACADVL	8456.09658026793	-0.0345009712629522	0.154933018913092	0.670992698802461	0.931547269438347
ACAN	22.6695157604023	0.00389068944665445	0.243326600079283	0.930095526502684	0.987878194832353
ACAP2	1993.62584066649	0.119103090592122	0.184581874378967	0.141956770590698	0.658906674056966
ACAP3	3463.45285315328	0.0938762206877491	0.162612368736079	0.25378880824114	0.756704136938293
ACAT1	2123.65745899186	-0.105001597708527	0.159105534353374	0.213498673670705	0.733985104903353
ACAT2	6923.64951638877	-0.269796004582671	0.252991777112443	0.0108519891224732	0.242615813802155
ACBD3	1269.95790686411	0.05758177001781	0.169906373497422	0.443072898215875	0.859661219495369
ACBD4	71.5125665749848	0.0206182103929291	0.200456688493729	0.718617006981446	0.942948494106724
ACBD5	837.415277408757	0.0539639246649957	0.164090216894165	0.486188909138488	0.877849597187854
ACBD6	1453.38940269085	-0.0429673540126321	0.165830594743108	0.569464586124711	0.907576939158414
ACBD7	36.8091987646041	0.0576729875107656	0.26677866914167	0.28584774601837	0.778113177385753
ACCS	63.7088688232703	-0.0441337622235818	0.213194824766538	0.453774913188707	0.864822038633822
ACD	698.484928846864	-0.00757408563277105	0.162496827468404	0.920358635945198	0.986655086771936
ACE	613.411934337225	0.196686076638567	0.23783014069381	0.0349049684987162	0.414923008890379
ACER2	467.437746757438	0.100787209548501	0.202272769310216	0.178547686675249	0.703509510958941
ACER3	327.809040893978	0.13255847323114	0.182178107479865	0.1132795100606	0.626698252858928
ACHE	236.983272022706	0.042138482833586	0.188009661956446	0.517289062861508	0.891941244261021
ACIN1	2424.30433369441	1.19313725429544	0.535663226446274	8.90561922404465e-05	0.0148988185766365
ACLY	15696.692342634	-0.0501169461929633	0.153198138823314	0.544582201516205	0.89828050115769
ACN9	314.29549476513	-0.0871245319308907	0.193902333695102	0.233794917112361	0.742523248061792
ACO1	2358.84744349674	-0.142744329722869	0.162217385340183	0.103203122454006	0.608931907713528
ACO2	7890.61400644782	-0.108116992711113	0.15677412306747	0.204939842844596	0.727817362791199
ACOT1	271.003613813144	0.0916660229307702	0.225047938818472	0.190629783229998	0.714443308556307
ACOT11	155.756256887895	-0.0463622706465742	0.20483083624529	0.449037254278229	0.863256455363497
ACOT13	942.055067254218	-0.180237877723149	0.206193955608975	0.0458154173299537	0.459901754178813
ACOT2	643.643516661753	-0.0159945040738089	0.175675963559881	0.812336316935337	0.965298688532292
ACOT7	4983.82269358797	-0.338831403682472	0.25758027507857	0.00331521816791498	0.126922796981315
ACOT8	1030.1290446502	-0.164199807717404	0.198958976800271	0.0613004767256933	0.519652021606432
ACOT9	2346.42827927961	-0.0703477629851244	0.152769324244768	0.401725994772739	0.84036936012526
ACOX1	1672.35289499373	0.109369819138297	0.159278905853771	0.197032729971259	0.720273619519526
ACOX3	1340.6468877091	-0.0772912887638232	0.155621306040839	0.353006726726323	0.814230071017565
ACOXL	2.79584438040142	0.0182375634907206	0.29458714923125	0.47166424087401	NA
ACP1	2786.6887509542	-0.0735075183598641	0.156155165646009	0.374333354051301	0.825476378437491
ACP2	1742.56354979266	0.00864061820751276	0.174702628057822	0.8982571648479	0.981444002051067
ACP5	846.907260525481	-0.122541648047937	0.265722133081361	0.10588236236977	0.613825360450804
ACP6	175.800555130502	0.00774494621242719	0.179351911685388	0.90484009246773	0.983162459180877
ACPL2	17.1633422278249	-0.0400765112300365	0.268706421852178	0.3873398138915	0.833211528585557
ACR	39.2059558124844	0.123209501005954	0.311973475690542	0.0937526121554157	0.597155068574296
ACRBP	28.1179497542634	-0.0180521250565149	0.241202524406617	0.699315996765913	0.937345961079002
ACRC	19.3344155309224	0.0384799020721584	0.260427308794196	0.42134913717089	0.84850943541321
ACSBG1	16.7205070608626	0.0325893703834912	0.247321828573324	0.505624974268865	0.887833320818634
ACSF2	84.1136304221949	0.0175114904529457	0.206648098505591	0.750346867844103	0.9514501516065
ACSF3	1057.47970010634	-0.0451514710258596	0.158716075704277	0.570830897273483	0.908261081385201
ACSL1	663.175220096287	-0.0896531633215731	0.176262159680905	0.248328815955445	0.754798779863497
ACSL3	3794.390058672	0.138513409192017	0.153982878912017	0.116790512089542	0.632590695888265
ACSL4	3072.83977523102	-0.041652028462372	0.172201004490524	0.562493941029701	0.905185636988341
ACSL5	139.236102175471	-0.022069256669259	0.203958411284249	0.695766121353314	0.936294359581239
ACSL6	21.18189902378	0.0220259229080746	0.242812443695068	0.640599219307688	0.924835873340859
ACSM2A	3.39535186658631	0.058252146533929	0.35081375188778	0.068572763103169	NA
ACSM3	16.9013751626991	0.023326399710821	0.255595552989252	0.59631311502022	0.913617581493702
ACSS1	431.560109802759	-0.0444080538245776	0.183764268594141	0.507875883580777	0.888614449140966
ACSS2	4226.52165566409	-0.148303080427577	0.187268285372336	0.0837808595117287	0.576219532753796
ACSS3	84.0062795057605	-0.02949224437	0.188815202537625	0.637225624384811	0.923836221866769
ACTA1	46.3709907964234	0.160493694269688	0.432595765570087	0.0337793586752618	0.408984618850264
ACTA2	1245.85498197175	-0.0208592638939197	0.176650083513967	0.756213398829849	0.952763313062348
ACTB	493180.220806004	-0.129760326790398	0.159162695067582	0.134762591504927	0.650983277011992
ACTC1	31.7688688623158	0.0857346070360839	0.326965122301103	0.12292664267128	0.639770807210169
ACTG1	354122.997975455	-0.282392953204898	0.206225691939498	0.00633175964877474	0.184169234113063
ACTG2	15.9694243471431	0.0209428621623491	0.262161125002937	0.611704723108095	0.916193498565156
ACTL10	73.3975473951067	-0.0553564792450805	0.22761002640733	0.351643517198136	0.81380243914879
ACTL6A	1838.00342104719	-0.0570838792515531	0.155992503925773	0.484985413498688	0.877374183657026
ACTN1	11315.2330155103	-0.00609399985163221	0.161597758374219	0.936379862367996	0.989209665260754
ACTN3	2.07656053047636	-0.0119670491084146	0.292947399262869	0.609932755882253	NA
ACTN4	22292.3604275867	0.15703895971789	0.19379084890365	0.0703503814260741	0.546771790401147
ACTR10	3178.06922508119	-0.14631025345557	0.15352777089044	0.100059122798116	0.603849482602115
ACTR1A	17271.2478288328	-0.101693517634241	0.16042943075326	0.224497824040429	0.740356361983048
ACTR1B	3121.60681860434	-0.152057873672582	0.173984805991371	0.0819821484685585	0.573490948006502
ACTR2	17046.5784398752	-0.0377650326032183	0.153263495477909	0.645970001137084	0.926548216966788
ACTR3	18162.9653573745	-0.20304412640067	0.188378560469112	0.029980701799759	0.393874663302788
ACTR3B	121.874260587937	0.137474777426398	0.255606916706089	0.0864113427630161	0.582061379351733
ACTR5	547.208771281296	0.0356981125922756	0.165991532177847	0.633261543191247	0.922619913661827
ACTR6	369.807982963528	-0.0544405461515538	0.173210812464862	0.456683738833495	0.866751617258054
ACTR8	1213.98160973239	-0.00768680320254063	0.153172813697609	0.924992083929068	0.987077854241381
ACVR1	1116.66999969596	0.0388346378905421	0.158797277833347	0.624136482732742	0.920843302170832
ACVR1B	644.851158485722	0.0207949190919756	0.161415951679866	0.78664222494283	0.959906518262484
ACVR2A	639.145976899666	0.0447030678189947	0.173956526058406	0.531388509440189	0.896665098251966
ACVR2B	648.628634876155	0.324520684224562	0.322588429023377	0.00692386556334991	0.194412397060709
ACVRL1	13394.2569055485	-0.0347384478814655	0.149635878398836	0.678791277052309	0.932912281090932
ACY1	210.691405310783	-0.21553622791456	0.31132493460183	0.0289905071516052	0.391256341508842
ACYP1	44.0043912754829	0.0306051228209333	0.211468507296845	0.585525988172559	0.911436803421848
ACYP2	778.523350941324	0.0287564912764267	0.175890935297599	0.674232513721183	0.931814383250925
ADA	9363.34946048928	-0.107010733812994	0.191470864949505	0.168917456133366	0.691359236825855
ADAD2	4.74342580902267	0.0895362107268954	0.413839329704441	0.0244140221628729	NA
ADAL	91.3131941247537	-0.0608792948950868	0.199770096102445	0.355457432327287	0.815871755635627
ADAM10	9378.3572841396	0.0459913868945279	0.169581701289388	0.533210368770229	0.896877286681826
ADAM11	6.98644900127869	0.0388879166797807	0.303257344295041	0.248195126933443	NA
ADAM12	585.68534241931	0.0634083617077458	0.191558739294195	0.354132939030108	0.815474648185902
ADAM15	99633.2442282071	-0.161750654505614	0.162460326937935	0.0706638165679485	0.547622400036687
ADAM17	1825.84479795625	0.250796621550203	0.220330023873808	0.0130340349841298	0.264979367801416
ADAM19	7221.17763786268	0.186870740416985	0.217272698217553	0.0407144377693878	0.439585029183349
ADAM22	159.926023215398	0.11304780184989	0.218572282088493	0.137352762823122	0.65349685829133
ADAM23	443.385604254254	0.0389049283264131	0.178818171925351	0.568732216979408	0.907576939158414
ADAM28	7.6465111145591	0.0580800568555716	0.321662521709966	0.145474661576598	NA
ADAM33	3.9445799659085	0.0241393824452083	0.295202065109915	0.391962365209899	NA
ADAM8	14.5112974477443	0.0321497089513435	0.283212826136638	0.396563927213869	0.837107454272694
ADAM9	2149.34081319335	0.043593405868797	0.168801785149798	0.555567286521657	0.903593605797825
ADAMTS1	2111.14797131018	0.071535902426398	0.206050170472506	0.287724853343641	0.779783416361168
ADAMTS10	300.835440967695	0.268035995250826	0.379800042233346	0.0173489907819426	0.308098637300755
ADAMTS12	525.270811047553	0.449693592494293	0.482264976849334	0.00422496523657467	0.147085706862929
ADAMTS13	23.214478679002	-0.0223388354094811	0.249700582267839	0.623046619654492	0.920676054455523
ADAMTS15	34.1945727359153	0.0327563685830072	0.218195397077478	0.552294416877285	0.901570988094869
ADAMTS16	27.9053118037882	0.020165815572748	0.232358967412546	0.682578627272851	0.933829405117751
ADAMTS17	22.961828723995	0.0683394492378824	0.274187933468606	0.230927668258861	0.741116164574746
ADAMTS18	58.7690684647348	-0.0159344159237614	0.224307343566347	0.7522658527156	0.9514501516065
ADAMTS19	6.15797862354513	-0.00936752545922784	0.272910400012946	0.782627814860933	NA
ADAMTS2	5.64488717009299	0.0226662806876031	0.282132392975829	0.503217692350438	NA
ADAMTS3	78.847253567451	0.00737042356441596	0.203159137264472	0.893466583526074	0.980290695324551
ADAMTS4	838.492289491319	0.0374022658211969	0.246129530187787	0.460840237246087	0.869142889706036
ADAMTS5	7.38393978642026	-0.00425501065486785	0.260205647233156	0.912593761384772	NA
ADAMTS6	11.5943588275812	0.147059396955426	0.474375739941421	0.0163195165823743	0.299592436931621
ADAMTS7	8048.57062483537	1.08057365931143	0.53633186914266	0.000139139484479943	0.0195285202789357
ADAMTS8	9.80781726625018	0.0104436486843474	0.259531778139917	0.792716825729476	0.960590669346106
ADAMTS9	19187.6006490611	0.0626123483922687	0.192618465847322	0.357037465643534	0.816477296436626
ADAMTSL1	26.0122200159176	-0.00797739942420991	0.241097978758201	0.860145757826295	0.976095643776856
ADAMTSL2	18.5163283485027	0.0115713170295217	0.260658250529768	0.769684758774892	0.956703130459176
ADAMTSL3	4.20252583362146	-0.0143648557654152	0.281112525612912	0.64448484708593	NA
ADAMTSL4	12.2165106478091	0.0140327981323144	0.266549658959306	0.710151709461326	0.940451884777085
ADAP1	267.02410214819	-0.085381079499264	0.206834205685756	0.226705314156081	0.740356361983048
ADAP2	13.4962663138498	0.0302966348816067	0.266818604852481	0.480448791353481	0.875109989398149
ADAR	5374.30379131288	0.122002049859411	0.163756177209485	0.151746915053819	0.669394376445058
ADARB1	1976.64735336025	0.125935680008025	0.186620977625105	0.124769060585765	0.643353499155662
ADARB2	21.2991881713411	0.0391089004262446	0.23509667393416	0.464109358620105	0.870474807859838
ADAT1	419.80405780381	0.0396816803897251	0.178416426185867	0.562771375220303	0.905185636988341
ADAT2	94.9011120256798	0.12141454189045	0.243461360595701	0.112758020535828	0.625357936426104
ADAT3	550.657728827245	0.0657333454608697	0.195571710088411	0.333526125477943	0.801715703145206
ADC	115.966194357263	0.0201861420257221	0.186934593083809	0.744760977039941	0.950338434852493
ADCK1	403.160439409782	-0.089138547558447	0.178708418672804	0.246573366868545	0.75450145422776
ADCK2	1466.02355812688	-0.223541751433662	0.22196938046736	0.0215923942910288	0.34216815387128
ADCK3	466.976279029693	0.0531171481884219	0.178891676334194	0.451301219524831	0.863563656450566
ADCK4	448.797133597047	-0.0036739377807637	0.176461310841319	0.955847698684169	0.993401498446857
ADCK5	595.514383118401	-0.148427838853853	0.21862621046658	0.0772498005815647	0.563584276884378
ADCY1	664.447430095101	0.0269938151849691	0.192009424800429	0.657892583815332	0.929226992783553
ADCY3	433.615461245061	-0.0297506390241609	0.179051759857226	0.656420996315621	0.928305887014984
ADCY4	2483.34195393465	-0.00547114864353126	0.180381282870865	0.932017671960817	0.988044609956568
ADCY5	39.0131817388176	0.0964487822712828	0.331251301795496	0.110022517312023	0.622256981329531
ADCY6	1778.95693600668	0.0988808218943894	0.16714773242365	0.225170624536351	0.740356361983048
ADCY7	368.902164708309	0.142300892950113	0.235485733811923	0.0827724409800472	0.576004785795766
ADCY9	1092.24469052872	0.172490148830616	0.192180652202312	0.0534247588507815	0.493812977942688
ADCYAP1	11.7367484411271	-0.00250169395864146	0.259315298403112	0.948863173372798	0.991202061861292
ADCYAP1R1	647.179965353181	-0.0353364658595216	0.195566391860825	0.564110936220018	0.905191163342814
ADD1	12235.5042643441	-0.0467616668470188	0.142321691010575	0.590386187651401	0.912314377924477
ADD2	95.673638539397	-0.0248437557882669	0.204401561143724	0.661691257440913	0.930475328641525
ADD3	11304.1513565338	0.00347663582696783	0.150970358431806	0.966515686893815	0.995557090332599
ADH5	3922.60741305008	-0.225301936660831	0.198532872124997	0.0196841742421082	0.323369111815953
ADHFE1	13.3444949659586	0.0565130223148393	0.308710838779918	0.189474617153623	0.712980813773104
ADI1	7111.36563999036	0.0482691663822429	0.18207287127343	0.48047562686738	0.875109989398149
ADIPOQ	7.31010440257759	0.0257204227069708	0.276270447132814	0.495209045344804	NA
ADIPOR1	6109.2798864619	-0.0257625748174741	0.15184903351511	0.755164609654649	0.952425475716431
ADIPOR2	3053.18293373203	0.0414615313859367	0.146885650457818	0.626528515953651	0.92119544727161
ADK	735.73199465954	0.00935258650755632	0.171097040944033	0.893598985548826	0.980290695324551
ADM	1530.59910532428	0.166198828631807	0.281995656147698	0.0557236969175219	0.5055703575909
ADM2	32.215895511748	0.021708306500683	0.222973830638751	0.674848461725915	0.931814383250925
ADNP	1937.72155097687	0.197854713485841	0.202012102795979	0.0333769575835827	0.406991728687042
ADNP2	751.531938285288	0.049137349399311	0.160279682252456	0.534348760885511	0.896877286681826
ADO	1591.84250019426	-0.000184732908340001	0.15232373949137	0.998204500803705	0.99971269511802
ADORA1	11.355755152664	-0.0428391210224201	0.284514160731273	0.318831397606125	0.795592657808542
ADORA2A	4063.95391215664	-0.0659932777447352	0.18418063069827	0.352961603045745	0.814230071017565
ADORA2B	181.665433992013	0.0761730720813817	0.230126914527475	0.242422958971907	0.751830076774634
ADPGK	2088.78554889466	0.0282735281870891	0.152954598156392	0.730546813234352	0.94648431752016
ADPRH	909.119445323189	-0.0966677904197767	0.156318732120062	0.252395234912191	0.756704136938293
ADPRHL1	31.8082773970615	-0.0248233364306101	0.226263732648574	0.630656182833854	0.922113846703059
ADPRHL2	2172.8424766467	-0.0780747368490123	0.166252648733861	0.324168969091102	0.797397511741941
ADRA1A	3.91944524693682	0.0132485233605743	0.282898640057127	0.656793678460942	NA
ADRA1D	5.05830831349528	-0.0271596761168709	0.288064018091982	0.414534719761046	NA
ADRA2A	75.1096414647349	0.123909585510501	0.31113114265028	0.093208403937695	0.595594166483474
ADRA2B	61.6306068445759	-0.016560439707524	0.232327499108062	0.733688702439951	0.947027125658008
ADRA2C	91.4339458984253	-0.0950321527889471	0.273156433748049	0.155409404709217	0.67563622791409
ADRB2	37.3955560953427	0.0456981990894931	0.228078057397613	0.419241943134003	0.848437962586289
ADRB3	9.25111802149282	-0.00886938668353753	0.254987755020657	0.829224093949275	0.968878133290107
ADRBK1	5020.10125386811	0.0947184227430566	0.149228020917471	0.272855151742134	0.76648783146024
ADRBK2	162.835090925428	0.0836362445782251	0.189386317925419	0.254074142735115	0.756704136938293
ADRM1	7579.92704066134	-0.0623936986758135	0.156825221138393	0.4450107332292	0.860353135956331
ADSL	4944.72747755634	-0.0896513462053987	0.166802801529675	0.265086793812174	0.763938540442659
ADSS	1219.11668329735	-0.036713869466378	0.149789649523418	0.661540695615297	0.930475328641525
ADSSL1	18.1625119544625	0.00492172225361901	0.247765163258743	0.909049545173925	0.984693453242675
AEBP1	1777.10367731357	0.292439554839436	0.376497930782033	0.0131122491549788	0.265765315451893
AEBP2	419.562767876916	0.232300103160181	0.305480054095054	0.0229378149351773	0.351993111433149
AEN	2001.9789461369	0.0281921545824076	0.168733209211386	0.697570377414478	0.937113938987879
AES	18468.2546657899	-0.0216753963635143	0.151202203109629	0.793665039999105	0.960729605781488
AFAP1	2285.57562403293	0.0500569774717243	0.159711901952536	0.528621102345547	0.896665098251966
AFAP1L1	16449.6105210093	0.0468057971653189	0.16439428699117	0.541560871258368	0.89828050115769
AFAP1L2	1262.90141337549	0.0860108905125432	0.201075421429097	0.230087781860765	0.740356361983048
AFF1	1549.04330810754	0.402881666245541	0.470937936389602	0.00603107425539226	0.1785144842378
AFF2	10.0818334098991	-0.0104949897036033	0.270225369593401	0.766972106380334	0.955804707426083
AFF3	7.36285756128902	0.0121020509543525	0.266249310041304	0.74656671595958	NA
AFF4	2754.68153461716	0.103667246578407	0.2011285653058	0.170974192990737	0.694683589896315
AFG3L2	3580.44434102069	-0.0795336279604178	0.147273573006662	0.356413093806427	0.816063921378559
AFMID	321.44720897205	0.0822650080113486	0.168930890400046	0.296325314537772	0.785602329437847
AFTPH	1117.58775254134	-0.0386842260407446	0.156641310739404	0.630637208009943	0.922113846703059
AGA	390.788827323265	0.00549288528516508	0.159978835364207	0.943442773105865	0.989911441714556
AGAP1	1539.92826869462	0.134261885069252	0.163306760189534	0.120837791081951	0.63916489984523
AGAP2	77.6465918386332	-0.0219503240623363	0.194951655726414	0.710659550838119	0.940451884777085
AGAP3	6023.25017928578	-0.000132048412232429	0.146401177159287	0.998760050054585	0.99971269511802
AGAP4	9.41701145118801	0.0639496953620883	0.341682021316948	0.0915871244476345	0.592720117274232
AGAP5	25.0126788760378	5.00722263367084	3.06767393185167	1.55398165151972e-06	0.00119557763374678
AGAP6	114.163418150785	0.499565316755298	0.72673977976185	0.00353895407226434	0.13246926134565
AGAP7	40.4390947388886	0.0719524785794987	0.312553014767624	0.160083098384889	0.681835872030553
AGAP8	37.3736961861202	0.539088464204148	1.02511512627922	0.000660982414557251	0.0496192767147494
